LABEL	NAME	GENE_MODEL
PF03297	S25 ribosomal protein	Zm00024ab153430;Zm00024ab153430;Zm00024ab270820;Zm00024ab178850;Zm00024ab039840;Zm00024ab377720;Zm00024ab039840;Zm00024ab256800
PF03311	Cornichon protein	Zm00024ab275120;Zm00024ab269160;Zm00024ab269160;Zm00024ab140640
PF03321	GH3 auxin-responsive promoter	Zm00024ab346050;Zm00024ab346050;Zm00024ab346050;Zm00024ab346050;Zm00024ab352020;Zm00024ab352020;Zm00024ab352020;Zm00024ab360480;Zm00024ab360480;Zm00024ab366190;Zm00024ab337250;Zm00024ab110130;Zm00024ab154770;Zm00024ab121610;Zm00024ab115080;Zm00024ab333120;Zm00024ab333120;Zm00024ab333120;Zm00024ab333120;Zm00024ab333120;Zm00024ab121600;Zm00024ab153680;Zm00024ab020780;Zm00024ab020780
PF03328	HpcH/HpaI aldolase/citrate lyase family	Zm00024ab304420;Zm00024ab374700;Zm00024ab381090;Zm00024ab104970;Zm00024ab289170
PF03330	Lytic transglycolase	Zm00024ab022970;Zm00024ab253480;Zm00024ab253480;Zm00024ab440030;Zm00024ab387490;Zm00024ab023650;Zm00024ab237640;Zm00024ab048070;Zm00024ab063660;Zm00024ab253470;Zm00024ab410280;Zm00024ab091940;Zm00024ab091940;Zm00024ab091940;Zm00024ab076780;Zm00024ab048210;Zm00024ab241860;Zm00024ab241880;Zm00024ab265760;Zm00024ab368850;Zm00024ab411280;Zm00024ab255830;Zm00024ab322630;Zm00024ab051390;Zm00024ab051390;Zm00024ab051390;Zm00024ab255780;Zm00024ab396210;Zm00024ab396210;Zm00024ab189910;Zm00024ab129390;Zm00024ab002760;Zm00024ab411280;Zm00024ab265580;Zm00024ab022640;Zm00024ab022640;Zm00024ab002760;Zm00024ab312390;Zm00024ab039640;Zm00024ab429500;Zm00024ab429500;Zm00024ab296070;Zm00024ab399980;Zm00024ab048080;Zm00024ab023640;Zm00024ab215090;Zm00024ab215090;Zm00024ab252420;Zm00024ab255790;Zm00024ab399520;Zm00024ab429500;Zm00024ab023630;Zm00024ab399530;Zm00024ab255820;Zm00024ab151780;Zm00024ab048140;Zm00024ab132190;Zm00024ab048180;Zm00024ab039650;Zm00024ab399530;Zm00024ab255810;Zm00024ab439990;Zm00024ab265740;Zm00024ab399970;Zm00024ab073950;Zm00024ab438350;Zm00024ab265730;Zm00024ab438350;Zm00024ab255840;Zm00024ab389660;Zm00024ab048120;Zm00024ab399950;Zm00024ab399490;Zm00024ab255850;Zm00024ab000350;Zm00024ab399440;Zm00024ab106990;Zm00024ab265750;Zm00024ab265710;Zm00024ab023680;Zm00024ab258580;Zm00024ab048160;Zm00024ab411580;Zm00024ab023590;Zm00024ab000320;Zm00024ab048090;Zm00024ab023590;Zm00024ab399470;Zm00024ab000320;Zm00024ab389170;Zm00024ab129370;Zm00024ab253450;Zm00024ab411980;Zm00024ab132200;Zm00024ab401680;Zm00024ab241850;Zm00024ab278420;Zm00024ab255770;Zm00024ab197910;Zm00024ab004520;Zm00024ab048110;Zm00024ab197910;Zm00024ab039620;Zm00024ab439980;Zm00024ab051400;Zm00024ab242120;Zm00024ab004510;Zm00024ab399430;Zm00024ab399510;Zm00024ab241980;Zm00024ab130540;Zm00024ab255800
PF03331	UDP-3-O-acyl N-acetylglycosamine deacetylase	Zm00024ab009840;Zm00024ab009840
PF03332	Eukaryotic phosphomannomutase	Zm00024ab066830
PF03343	SART-1 family	Zm00024ab143340;Zm00024ab143340
PF03345	Oligosaccharyltransferase 48 kDa subunit beta	Zm00024ab426190;Zm00024ab097070;Zm00024ab141280;Zm00024ab006650;Zm00024ab308710
PF03348	Serine incorporator (Serinc)	Zm00024ab043980;Zm00024ab043980;Zm00024ab261960;Zm00024ab261960;Zm00024ab206620;Zm00024ab206620;Zm00024ab123980;Zm00024ab281550;Zm00024ab281550;Zm00024ab281480;Zm00024ab281730;Zm00024ab281730;Zm00024ab281500;Zm00024ab281500;Zm00024ab344200;Zm00024ab344200;Zm00024ab079210;Zm00024ab079210;Zm00024ab079210;Zm00024ab079210
PF03350	Uncharacterized protein family, UPF0114	Zm00024ab112270;Zm00024ab336400;Zm00024ab230910;Zm00024ab230910
PF03351	DOMON domain	Zm00024ab079870;Zm00024ab280150;Zm00024ab280150;Zm00024ab327150;Zm00024ab327150;Zm00024ab327150;Zm00024ab327150
PF03352	Methyladenine glycosylase	Zm00024ab153140;Zm00024ab034340;Zm00024ab153140;Zm00024ab008350;Zm00024ab034340;Zm00024ab280140;Zm00024ab101320;Zm00024ab436090;Zm00024ab377570;Zm00024ab079490;Zm00024ab319680
PF03357	Snf7	Zm00024ab394940;Zm00024ab394940;Zm00024ab272370;Zm00024ab272370;Zm00024ab187050;Zm00024ab395320;Zm00024ab096670;Zm00024ab096670;Zm00024ab250170;Zm00024ab328020;Zm00024ab000800;Zm00024ab164920;Zm00024ab164920;Zm00024ab164920;Zm00024ab164920;Zm00024ab046620;Zm00024ab222120;Zm00024ab222120;Zm00024ab328500;Zm00024ab062410;Zm00024ab309420;Zm00024ab129020;Zm00024ab129020;Zm00024ab366000;Zm00024ab366000;Zm00024ab366000;Zm00024ab366000;Zm00024ab131490;Zm00024ab198960;Zm00024ab198960;Zm00024ab395030;Zm00024ab167420;Zm00024ab174760
PF03358	NADPH-dependent FMN reductase	Zm00024ab402450;Zm00024ab402450;Zm00024ab097100;Zm00024ab153700;Zm00024ab153700;Zm00024ab287490;Zm00024ab377810;Zm00024ab377810;Zm00024ab226210;Zm00024ab226210;Zm00024ab370660;Zm00024ab360510;Zm00024ab360510;Zm00024ab360510;Zm00024ab360510;Zm00024ab143370;Zm00024ab143370
PF03360	Glycosyltransferase family 43	Zm00024ab339870;Zm00024ab235590;Zm00024ab339870;Zm00024ab069520;Zm00024ab228990;Zm00024ab228990;Zm00024ab301130;Zm00024ab167690;Zm00024ab442710;Zm00024ab278460;Zm00024ab113660;Zm00024ab434470;Zm00024ab405450;Zm00024ab350560;Zm00024ab350560;Zm00024ab350560;Zm00024ab350560;Zm00024ab303400;Zm00024ab159650;Zm00024ab159650;Zm00024ab125560;Zm00024ab270320;Zm00024ab428830;Zm00024ab428830;Zm00024ab362860;Zm00024ab237040;Zm00024ab081580;Zm00024ab449110;Zm00024ab091540;Zm00024ab013720;Zm00024ab016100;Zm00024ab353380
PF03364	Polyketide cyclase / dehydrase and lipid transport	Zm00024ab154330;Zm00024ab154330;Zm00024ab064830;Zm00024ab064830;Zm00024ab154330;Zm00024ab133070;Zm00024ab142390;Zm00024ab378160;Zm00024ab142390;Zm00024ab142390;Zm00024ab142390;Zm00024ab378160;Zm00024ab142390
PF03366	YEATS family	Zm00024ab363980;Zm00024ab363980
PF03367	ZPR1 zinc-finger domain	Zm00024ab129530;Zm00024ab058830;Zm00024ab058830;Zm00024ab058860;Zm00024ab058860
PF03368	Dicer dimerisation domain	Zm00024ab001640;Zm00024ab146560;Zm00024ab146560;Zm00024ab222990;Zm00024ab222990;Zm00024ab046060;Zm00024ab436540
PF03371	PRP38 family	Zm00024ab224650;Zm00024ab385540;Zm00024ab210720;Zm00024ab244950;Zm00024ab288240;Zm00024ab288240;Zm00024ab288240;Zm00024ab244950;Zm00024ab319960;Zm00024ab047500;Zm00024ab097490;Zm00024ab307480;Zm00024ab097490
PF03372	Endonuclease/Exonuclease/phosphatase family	Zm00024ab043910;Zm00024ab036630;Zm00024ab053270;Zm00024ab197500;Zm00024ab036630;Zm00024ab043910;Zm00024ab407590;Zm00024ab123840;Zm00024ab061330;Zm00024ab271340;Zm00024ab216670;Zm00024ab306780;Zm00024ab296600;Zm00024ab199180;Zm00024ab157580;Zm00024ab157580;Zm00024ab336140;Zm00024ab296600;Zm00024ab336140;Zm00024ab412150;Zm00024ab313180;Zm00024ab245380;Zm00024ab088130;Zm00024ab088130;Zm00024ab324190;Zm00024ab042350;Zm00024ab042350;Zm00024ab177740;Zm00024ab042350;Zm00024ab048660;Zm00024ab048660;Zm00024ab221300;Zm00024ab048660;Zm00024ab042350;Zm00024ab380760;Zm00024ab377120;Zm00024ab259160;Zm00024ab299470;Zm00024ab010710;Zm00024ab010710;Zm00024ab318500;Zm00024ab430130;Zm00024ab103850;Zm00024ab049410;Zm00024ab271330;Zm00024ab318500
PF03378	CAS/CSE protein, C-terminus	Zm00024ab056070;Zm00024ab056070;Zm00024ab056070;Zm00024ab219680
PF03381	LEM3 (ligand-effect modulator 3) family / CDC50 family	Zm00024ab279470;Zm00024ab060710;Zm00024ab326950;Zm00024ab279470;Zm00024ab236900;Zm00024ab236900;Zm00024ab397900;Zm00024ab397900;Zm00024ab397900;Zm00024ab210390;Zm00024ab001560;Zm00024ab001560;Zm00024ab001560;Zm00024ab001560;Zm00024ab298700;Zm00024ab298700
PF03385	STELLO glycosyltransferases	Zm00024ab336390;Zm00024ab292560;Zm00024ab292560
PF03386	Early nodulin 93 ENOD93 protein	Zm00024ab385620;Zm00024ab275390;Zm00024ab275390;Zm00024ab385650;Zm00024ab208420;Zm00024ab385640
PF03398	Regulator of Vps4 activity in the MVB pathway	Zm00024ab228950;Zm00024ab406740;Zm00024ab174890;Zm00024ab011810;Zm00024ab211040;Zm00024ab424170;Zm00024ab424170;Zm00024ab424170;Zm00024ab406750;Zm00024ab058420;Zm00024ab011800;Zm00024ab055740;Zm00024ab406770;Zm00024ab352140;Zm00024ab327710;Zm00024ab369090;Zm00024ab406760;Zm00024ab159090;Zm00024ab159090;Zm00024ab159090
PF03399	SAC3/GANP family	Zm00024ab359120;Zm00024ab359120;Zm00024ab402810;Zm00024ab336150;Zm00024ab295340;Zm00024ab295340;Zm00024ab295340
PF03404	Mo-co oxidoreductase dimerisation domain	Zm00024ab249530;Zm00024ab179360;Zm00024ab179360;Zm00024ab038460;Zm00024ab260540;Zm00024ab196570;Zm00024ab037170;Zm00024ab037170
PF03405	Fatty acid desaturase	Zm00024ab423050;Zm00024ab025620;Zm00024ab025620;Zm00024ab100930;Zm00024ab423050;Zm00024ab183970;Zm00024ab183970;Zm00024ab183970;Zm00024ab183970;Zm00024ab145900;Zm00024ab145900;Zm00024ab145900;Zm00024ab372510;Zm00024ab228780;Zm00024ab430740;Zm00024ab362280;Zm00024ab026840;Zm00024ab026840;Zm00024ab374220;Zm00024ab026840;Zm00024ab087080;Zm00024ab324560
PF03407	Nucleotide-diphospho-sugar transferase	Zm00024ab372380;Zm00024ab214180;Zm00024ab214180;Zm00024ab214180;Zm00024ab322640;Zm00024ab145820;Zm00024ab372420;Zm00024ab073760;Zm00024ab002450;Zm00024ab065520;Zm00024ab324440;Zm00024ab037120;Zm00024ab372430;Zm00024ab109860;Zm00024ab145810;Zm00024ab050090;Zm00024ab332820;Zm00024ab332820;Zm00024ab292400;Zm00024ab298130;Zm00024ab114830;Zm00024ab372390;Zm00024ab372440;Zm00024ab021230;Zm00024ab219100;Zm00024ab173050;Zm00024ab324430;Zm00024ab311120;Zm00024ab173050;Zm00024ab190940
PF03416	Peptidase family C54	Zm00024ab269250;Zm00024ab269250;Zm00024ab035960;Zm00024ab444590;Zm00024ab275540;Zm00024ab444590;Zm00024ab066840;Zm00024ab066840;Zm00024ab066840;Zm00024ab066840;Zm00024ab429980
PF03417	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	Zm00024ab121530
PF03435	Saccharopine dehydrogenase NADP binding domain	Zm00024ab095050;Zm00024ab095050;Zm00024ab333310;Zm00024ab196060
PF03439	Early transcription elongation factor of RNA pol II, NGN section	Zm00024ab360670;Zm00024ab284210;Zm00024ab297620;Zm00024ab297620;Zm00024ab381500;Zm00024ab381500
PF03441	FAD binding domain of DNA photolyase	Zm00024ab397750;Zm00024ab397750;Zm00024ab248720;Zm00024ab248720;Zm00024ab248720;Zm00024ab248720;Zm00024ab248720;Zm00024ab239490;Zm00024ab082440;Zm00024ab082440;Zm00024ab390290;Zm00024ab185980;Zm00024ab185980;Zm00024ab185980
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	Zm00024ab227930;Zm00024ab273830;Zm00024ab273830;Zm00024ab273830;Zm00024ab273830;Zm00024ab273830;Zm00024ab273830;Zm00024ab156260;Zm00024ab286050;Zm00024ab286050;Zm00024ab286050;Zm00024ab286050;Zm00024ab185620;Zm00024ab144540;Zm00024ab350870;Zm00024ab163060;Zm00024ab163060;Zm00024ab163060;Zm00024ab172580
PF03447	Homoserine dehydrogenase, NAD binding domain	Zm00024ab414410;Zm00024ab414410;Zm00024ab099020;Zm00024ab315340;Zm00024ab315340
PF03450	CO dehydrogenase flavoprotein C-terminal domain	Zm00024ab216760;Zm00024ab061150;Zm00024ab310700;Zm00024ab310700;Zm00024ab061140;Zm00024ab021340;Zm00024ab306250;Zm00024ab061080
PF03453	MoeA N-terminal region (domain I and II)	Zm00024ab443280
PF03454	MoeA C-terminal region (domain IV)	Zm00024ab068500;Zm00024ab443280
PF03455	dDENN domain	Zm00024ab163110;Zm00024ab163110
PF03456	uDENN domain	Zm00024ab163110;Zm00024ab411670;Zm00024ab163110;Zm00024ab196330
PF03460	Nitrite/Sulfite reductase ferredoxin-like half domain	Zm00024ab259970;Zm00024ab259970;Zm00024ab297440;Zm00024ab297440;Zm00024ab297440;Zm00024ab297440;Zm00024ab196840;Zm00024ab196840
PF03462	PCRF domain	Zm00024ab217150;Zm00024ab427180;Zm00024ab234850;Zm00024ab261620;Zm00024ab333820;Zm00024ab330530;Zm00024ab330530;Zm00024ab242230;Zm00024ab168330;Zm00024ab427160;Zm00024ab427160;Zm00024ab427160;Zm00024ab427160;Zm00024ab292170
PF03463	eRF1 domain 1	Zm00024ab290520;Zm00024ab220270;Zm00024ab109870;Zm00024ab068620
PF03464	eRF1 domain 2	Zm00024ab290520;Zm00024ab220270;Zm00024ab200270;Zm00024ab109870;Zm00024ab145060;Zm00024ab068620
PF03465	eRF1 domain 3	Zm00024ab290520;Zm00024ab418080;Zm00024ab220270;Zm00024ab200270;Zm00024ab124290;Zm00024ab109870;Zm00024ab145060;Zm00024ab068620;Zm00024ab431110
PF03467	Smg-4/UPF3 family	Zm00024ab083430;Zm00024ab433150
PF03468	XS domain	Zm00024ab127830;Zm00024ab127830;Zm00024ab342920;Zm00024ab203720;Zm00024ab141040;Zm00024ab126280;Zm00024ab126280;Zm00024ab126280;Zm00024ab141040;Zm00024ab361740;Zm00024ab361740;Zm00024ab269340;Zm00024ab161830;Zm00024ab161830;Zm00024ab425770;Zm00024ab161830;Zm00024ab050530;Zm00024ab412060;Zm00024ab141530;Zm00024ab004720
PF03469	XH domain	Zm00024ab127830;Zm00024ab127830;Zm00024ab342920;Zm00024ab126280;Zm00024ab126280;Zm00024ab126280;Zm00024ab361740;Zm00024ab361740;Zm00024ab161830;Zm00024ab161830;Zm00024ab425770;Zm00024ab050530
PF03470	XS zinc finger domain	Zm00024ab342920;Zm00024ab141040;Zm00024ab126280;Zm00024ab126280;Zm00024ab126280;Zm00024ab361740;Zm00024ab361740;Zm00024ab269340;Zm00024ab161830;Zm00024ab161830;Zm00024ab425770;Zm00024ab161830;Zm00024ab050530;Zm00024ab259860
PF03471	Transporter associated domain	Zm00024ab050620;Zm00024ab050620
PF03473	MOSC domain	Zm00024ab106490;Zm00024ab106510;Zm00024ab398130;Zm00024ab279280;Zm00024ab106500;Zm00024ab279300
PF03476	MOSC N-terminal beta barrel domain	Zm00024ab106490;Zm00024ab106510;Zm00024ab398130;Zm00024ab279280;Zm00024ab106500
PF03477	ATP cone domain	Zm00024ab276710;Zm00024ab383720
PF03478	Protein of unknown function (DUF295)	Zm00024ab170800;Zm00024ab174080;Zm00024ab133460;Zm00024ab279550;Zm00024ab446980;Zm00024ab446980;Zm00024ab050290;Zm00024ab241810;Zm00024ab384480;Zm00024ab042410;Zm00024ab095860;Zm00024ab324880;Zm00024ab170780;Zm00024ab384550;Zm00024ab384390;Zm00024ab279630;Zm00024ab295700;Zm00024ab123780;Zm00024ab062800;Zm00024ab123780;Zm00024ab123780;Zm00024ab451670;Zm00024ab446910;Zm00024ab435020;Zm00024ab070910;Zm00024ab384520;Zm00024ab190420;Zm00024ab279680;Zm00024ab451190;Zm00024ab295600;Zm00024ab295600;Zm00024ab070860;Zm00024ab050320;Zm00024ab069290;Zm00024ab295690;Zm00024ab277670;Zm00024ab384590;Zm00024ab254110;Zm00024ab295660;Zm00024ab070980;Zm00024ab044030;Zm00024ab095820;Zm00024ab384440;Zm00024ab385190;Zm00024ab116330;Zm00024ab116330;Zm00024ab451640;Zm00024ab324890;Zm00024ab207150;Zm00024ab307910;Zm00024ab396270;Zm00024ab307690;Zm00024ab070810;Zm00024ab081250;Zm00024ab279650;Zm00024ab279650;Zm00024ab295670;Zm00024ab095890;Zm00024ab451690
PF03479	Plants and Prokaryotes Conserved (PCC) domain	Zm00024ab322210;Zm00024ab322210;Zm00024ab286730;Zm00024ab035950;Zm00024ab035950;Zm00024ab035950;Zm00024ab035950;Zm00024ab035950;Zm00024ab035950;Zm00024ab039470;Zm00024ab444740;Zm00024ab073500;Zm00024ab194120;Zm00024ab178620;Zm00024ab178620;Zm00024ab444740;Zm00024ab444740;Zm00024ab194120;Zm00024ab194120;Zm00024ab444740;Zm00024ab102730;Zm00024ab386090;Zm00024ab242650;Zm00024ab192200;Zm00024ab176640;Zm00024ab323650;Zm00024ab103600;Zm00024ab103600;Zm00024ab066770;Zm00024ab234240;Zm00024ab024820;Zm00024ab024820;Zm00024ab024820;Zm00024ab024820;Zm00024ab398560;Zm00024ab398560;Zm00024ab066770;Zm00024ab425220;Zm00024ab398560;Zm00024ab390200;Zm00024ab024820;Zm00024ab396070;Zm00024ab207710;Zm00024ab438640;Zm00024ab438640;Zm00024ab438640;Zm00024ab346800;Zm00024ab438640;Zm00024ab039030;Zm00024ab256660;Zm00024ab203220;Zm00024ab203220;Zm00024ab203220;Zm00024ab203220;Zm00024ab203220;Zm00024ab143360;Zm00024ab263730;Zm00024ab012590;Zm00024ab200020;Zm00024ab175210;Zm00024ab175210;Zm00024ab200020;Zm00024ab413330;Zm00024ab438660;Zm00024ab120590;Zm00024ab094590;Zm00024ab263810;Zm00024ab263810
PF03483	B3/4 domain	Zm00024ab272820
PF03484	tRNA synthetase B5 domain	Zm00024ab272820
PF03485	Arginyl tRNA synthetase N terminal domain	Zm00024ab361710;Zm00024ab306390;Zm00024ab287460;Zm00024ab287460;Zm00024ab287460;Zm00024ab287460;Zm00024ab287460
PF03486	HI0933-like protein	Zm00024ab033680
PF03489	Saposin-like type B, region 2	Zm00024ab301620;Zm00024ab326540;Zm00024ab357800;Zm00024ab427240;Zm00024ab427240;Zm00024ab427240;Zm00024ab427240;Zm00024ab161900;Zm00024ab161900;Zm00024ab161900;Zm00024ab441390;Zm00024ab271410;Zm00024ab339310;Zm00024ab415470;Zm00024ab415470;Zm00024ab339310;Zm00024ab339310;Zm00024ab339310;Zm00024ab339310;Zm00024ab339310;Zm00024ab339310;Zm00024ab350960;Zm00024ab350960;Zm00024ab350960;Zm00024ab415470;Zm00024ab415470;Zm00024ab415470;Zm00024ab415470;Zm00024ab125060;Zm00024ab125060;Zm00024ab125060;Zm00024ab125060;Zm00024ab125060;Zm00024ab359570;Zm00024ab166780
PF03492	SAM dependent carboxyl methyltransferase	Zm00024ab379950;Zm00024ab379950;Zm00024ab379950;Zm00024ab124790;Zm00024ab202650;Zm00024ab379950;Zm00024ab158350;Zm00024ab158350;Zm00024ab158350;Zm00024ab379950;Zm00024ab202640;Zm00024ab202640;Zm00024ab235330;Zm00024ab379960;Zm00024ab202680;Zm00024ab235300;Zm00024ab275630;Zm00024ab235340;Zm00024ab272480;Zm00024ab235280;Zm00024ab235370;Zm00024ab235270
PF03501	Plectin/S10 domain	Zm00024ab432640;Zm00024ab142980;Zm00024ab084020;Zm00024ab084020;Zm00024ab370360
PF03514	GRAS domain family	Zm00024ab167260;Zm00024ab161270;Zm00024ab055440;Zm00024ab371190;Zm00024ab332500;Zm00024ab173090;Zm00024ab414070;Zm00024ab055440;Zm00024ab439820;Zm00024ab253710;Zm00024ab253710;Zm00024ab055440;Zm00024ab190680;Zm00024ab110010;Zm00024ab144000;Zm00024ab167250;Zm00024ab199760;Zm00024ab387630;Zm00024ab082990;Zm00024ab075400;Zm00024ab401070;Zm00024ab331470;Zm00024ab024140;Zm00024ab271690;Zm00024ab438760;Zm00024ab401070;Zm00024ab138510;Zm00024ab205570;Zm00024ab406110;Zm00024ab290830;Zm00024ab220160;Zm00024ab000520;Zm00024ab150620;Zm00024ab150620;Zm00024ab271700;Zm00024ab407440;Zm00024ab199750;Zm00024ab113750;Zm00024ab019950;Zm00024ab407450;Zm00024ab109850;Zm00024ab409720;Zm00024ab023290;Zm00024ab146940;Zm00024ab063670;Zm00024ab363500;Zm00024ab296420;Zm00024ab108390;Zm00024ab082980;Zm00024ab167270;Zm00024ab012810;Zm00024ab012810;Zm00024ab141940;Zm00024ab198970;Zm00024ab297320;Zm00024ab021200;Zm00024ab138810;Zm00024ab167240;Zm00024ab074130;Zm00024ab095440;Zm00024ab240280;Zm00024ab074130;Zm00024ab012120;Zm00024ab050700;Zm00024ab095440;Zm00024ab394500;Zm00024ab056520;Zm00024ab396640;Zm00024ab029930;Zm00024ab167280;Zm00024ab351400;Zm00024ab414090;Zm00024ab167130;Zm00024ab083850;Zm00024ab333990;Zm00024ab190090;Zm00024ab190090;Zm00024ab212020;Zm00024ab167990;Zm00024ab167990;Zm00024ab432780;Zm00024ab332810;Zm00024ab332970;Zm00024ab273520;Zm00024ab293800;Zm00024ab293800;Zm00024ab219400;Zm00024ab386800;Zm00024ab028150;Zm00024ab028150;Zm00024ab109670;Zm00024ab117520
PF03517	Regulator of volume decrease after cellular swelling	Zm00024ab011340;Zm00024ab011340;Zm00024ab011340;Zm00024ab011340;Zm00024ab011340;Zm00024ab227510;Zm00024ab227510
PF03522	Solute carrier family 12	Zm00024ab200530;Zm00024ab200530;Zm00024ab354650;Zm00024ab354650;Zm00024ab291500;Zm00024ab291500
PF03531	Structure-specific recognition protein (SSRP1)	Zm00024ab344830;Zm00024ab344830;Zm00024ab344830;Zm00024ab288110
PF03540	Transcription initiation factor TFIID 23-30kDa subunit	Zm00024ab320370;Zm00024ab320370;Zm00024ab320370
PF03547	Membrane transport protein	Zm00024ab323660;Zm00024ab153000;Zm00024ab153000;Zm00024ab323660;Zm00024ab131220;Zm00024ab152140;Zm00024ab037040;Zm00024ab037040;Zm00024ab152140;Zm00024ab152140;Zm00024ab380260;Zm00024ab199550;Zm00024ab199550;Zm00024ab397280;Zm00024ab187490;Zm00024ab258490;Zm00024ab112620;Zm00024ab198000;Zm00024ab389930;Zm00024ab187490;Zm00024ab187490;Zm00024ab157670;Zm00024ab157670;Zm00024ab161400;Zm00024ab157670;Zm00024ab145910;Zm00024ab157670;Zm00024ab327280;Zm00024ab327280;Zm00024ab384040;Zm00024ab103960;Zm00024ab308550
PF03552	Cellulose synthase	Zm00024ab425160;Zm00024ab048430;Zm00024ab048430;Zm00024ab387350;Zm00024ab387350;Zm00024ab322900;Zm00024ab322900;Zm00024ab322900;Zm00024ab322900;Zm00024ab425160;Zm00024ab425160;Zm00024ab419330;Zm00024ab043660;Zm00024ab282030;Zm00024ab048820;Zm00024ab124510;Zm00024ab108580;Zm00024ab108580;Zm00024ab285600;Zm00024ab064750;Zm00024ab064750;Zm00024ab352770;Zm00024ab097090;Zm00024ab016230;Zm00024ab097090;Zm00024ab352770;Zm00024ab310210;Zm00024ab310210;Zm00024ab097090;Zm00024ab088640;Zm00024ab098400;Zm00024ab329040;Zm00024ab319980;Zm00024ab379020;Zm00024ab379020;Zm00024ab379020;Zm00024ab062610;Zm00024ab308620;Zm00024ab311940;Zm00024ab330670;Zm00024ab330670;Zm00024ab098650;Zm00024ab257310;Zm00024ab257310;Zm00024ab047160;Zm00024ab178630;Zm00024ab098650;Zm00024ab101460;Zm00024ab293840;Zm00024ab175160;Zm00024ab175160;Zm00024ab175160;Zm00024ab175160;Zm00024ab084050;Zm00024ab084050;Zm00024ab142490;Zm00024ab142490;Zm00024ab175160;Zm00024ab175160;Zm00024ab025220;Zm00024ab396040;Zm00024ab282050;Zm00024ab450520;Zm00024ab282020;Zm00024ab390800;Zm00024ab390800;Zm00024ab390800;Zm00024ab390800;Zm00024ab027380;Zm00024ab140860;Zm00024ab330680;Zm00024ab330680;Zm00024ab071270;Zm00024ab330690;Zm00024ab330690;Zm00024ab155950;Zm00024ab288380;Zm00024ab288380;Zm00024ab155950
PF03556	Cullin binding	Zm00024ab285150;Zm00024ab285150;Zm00024ab285150;Zm00024ab198020;Zm00024ab335050;Zm00024ab335050;Zm00024ab335050;Zm00024ab335050;Zm00024ab335050;Zm00024ab041680;Zm00024ab041680;Zm00024ab041680;Zm00024ab041680;Zm00024ab041680;Zm00024ab041680;Zm00024ab041680;Zm00024ab182850;Zm00024ab182850;Zm00024ab182850
PF03567	Sulfotransferase family	Zm00024ab384660;Zm00024ab276220
PF03568	Peptidase family C50	Zm00024ab196650
PF03571	Peptidase family M49	Zm00024ab195710
PF03572	Peptidase family S41	Zm00024ab263320;Zm00024ab389870;Zm00024ab367580;Zm00024ab367580
PF03587	EMG1/NEP1 methyltransferase	Zm00024ab253250;Zm00024ab253250;Zm00024ab253250
PF03595	Voltage-dependent anion channel	Zm00024ab162270;Zm00024ab162270;Zm00024ab139970;Zm00024ab302710;Zm00024ab351920;Zm00024ab141970;Zm00024ab351900;Zm00024ab120530;Zm00024ab358130;Zm00024ab074360;Zm00024ab366380;Zm00024ab366380;Zm00024ab121250;Zm00024ab290190;Zm00024ab290190;Zm00024ab290190;Zm00024ab290190
PF03600	Citrate transporter	Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab004130;Zm00024ab021160;Zm00024ab313430;Zm00024ab225740;Zm00024ab047740;Zm00024ab047740;Zm00024ab047740;Zm00024ab047740;Zm00024ab047740;Zm00024ab023090;Zm00024ab064910;Zm00024ab064910;Zm00024ab441590;Zm00024ab441590;Zm00024ab194340;Zm00024ab194340;Zm00024ab000670
PF03602	Conserved hypothetical protein 95	Zm00024ab218950;Zm00024ab372460;Zm00024ab372460
PF03604	DNA directed RNA polymerase, 7 kDa subunit	Zm00024ab323570;Zm00024ab312330
PF03618	Kinase/pyrophosphorylase	Zm00024ab330040;Zm00024ab108130;Zm00024ab237300
PF03619	Organic solute transporter Ostalpha	Zm00024ab019870;Zm00024ab309760;Zm00024ab022080;Zm00024ab329030;Zm00024ab277050;Zm00024ab064190;Zm00024ab074880;Zm00024ab074880;Zm00024ab277040;Zm00024ab214840;Zm00024ab403020;Zm00024ab232100
PF03629	Carbohydrate esterase, sialic acid-specific acetylesterase	Zm00024ab213820;Zm00024ab088460;Zm00024ab312710;Zm00024ab066090;Zm00024ab428460;Zm00024ab428460
PF03630	Fumble	Zm00024ab326250;Zm00024ab326250;Zm00024ab326250;Zm00024ab326250;Zm00024ab326250;Zm00024ab381590;Zm00024ab381590
