LABEL	NAME	GENE_MODEL
IPR004136	Nitronate monooxygenase	Zm00031ab035140;Zm00031ab035140
IPR004139	Glycosyl transferase, family 13	Zm00031ab438920;Zm00031ab438920;Zm00031ab438920;Zm00031ab438920
IPR004140	Exocyst complex component Exo70	Zm00031ab301540;Zm00031ab244480;Zm00031ab241660;Zm00031ab241660;Zm00031ab378990;Zm00031ab378990;Zm00031ab235830;Zm00031ab038060;Zm00031ab270640;Zm00031ab251860;Zm00031ab154410;Zm00031ab327220;Zm00031ab411880;Zm00031ab068080;Zm00031ab438700;Zm00031ab438700;Zm00031ab196910;Zm00031ab038630;Zm00031ab186650;Zm00031ab148360;Zm00031ab148360;Zm00031ab149410;Zm00031ab149410;Zm00031ab190700;Zm00031ab190700;Zm00031ab154420;Zm00031ab157710;Zm00031ab216490;Zm00031ab216490;Zm00031ab216490;Zm00031ab144240;Zm00031ab210610;Zm00031ab206640;Zm00031ab206640;Zm00031ab188980;Zm00031ab366270;Zm00031ab424130;Zm00031ab424130;Zm00031ab042110;Zm00031ab042110;Zm00031ab424650;Zm00031ab037100;Zm00031ab135990;Zm00031ab135990;Zm00031ab095980;Zm00031ab104080
IPR004142	NDRG	Zm00031ab295310;Zm00031ab351100;Zm00031ab351100;Zm00031ab351100;Zm00031ab351100;Zm00031ab399070;Zm00031ab399070;Zm00031ab399070;Zm00031ab399070;Zm00031ab399070;Zm00031ab110800;Zm00031ab299440;Zm00031ab125240;Zm00031ab125240;Zm00031ab125240;Zm00031ab125240;Zm00031ab125240;Zm00031ab249940;Zm00031ab249940;Zm00031ab249940;Zm00031ab249940;Zm00031ab193300;Zm00031ab213270;Zm00031ab213270;Zm00031ab213270;Zm00031ab213270;Zm00031ab213270;Zm00031ab213270;Zm00031ab213270;Zm00031ab213270;Zm00031ab431770;Zm00031ab425600
IPR004143	Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain	Zm00031ab307080;Zm00031ab032060;Zm00031ab242230
IPR004146	DC1	Zm00031ab020010;Zm00031ab020010;Zm00031ab330300;Zm00031ab330300;Zm00031ab106180;Zm00031ab106180;Zm00031ab106180;Zm00031ab448330;Zm00031ab175340;Zm00031ab417530;Zm00031ab417530;Zm00031ab140260;Zm00031ab140260
IPR004147	UbiB domain	Zm00031ab198890;Zm00031ab174800;Zm00031ab174800;Zm00031ab071550;Zm00031ab071550;Zm00031ab318610;Zm00031ab318610;Zm00031ab318610;Zm00031ab283810;Zm00031ab225720;Zm00031ab225720;Zm00031ab110850;Zm00031ab110850;Zm00031ab110850;Zm00031ab354060;Zm00031ab354060;Zm00031ab354060;Zm00031ab354060;Zm00031ab315390;Zm00031ab315390;Zm00031ab106230;Zm00031ab070140;Zm00031ab070140;Zm00031ab255280;Zm00031ab149480;Zm00031ab149480;Zm00031ab149480;Zm00031ab234250;Zm00031ab234250;Zm00031ab361010;Zm00031ab361010;Zm00031ab209670;Zm00031ab380090;Zm00031ab209670;Zm00031ab209670;Zm00031ab380090;Zm00031ab380090;Zm00031ab380090;Zm00031ab380090;Zm00031ab380090;Zm00031ab209670;Zm00031ab269110;Zm00031ab269110;Zm00031ab269110;Zm00031ab296180
IPR004148	BAR domain	Zm00031ab187520;Zm00031ab187520
IPR004152	GAT domain	Zm00031ab195210;Zm00031ab195210;Zm00031ab175330;Zm00031ab175330;Zm00031ab271300;Zm00031ab247370;Zm00031ab247370;Zm00031ab247370;Zm00031ab247370;Zm00031ab123360;Zm00031ab301690;Zm00031ab180690;Zm00031ab180690;Zm00031ab180690;Zm00031ab397520;Zm00031ab397520;Zm00031ab397520;Zm00031ab397520;Zm00031ab352870;Zm00031ab352870;Zm00031ab154540;Zm00031ab352870;Zm00031ab262150;Zm00031ab262150;Zm00031ab262150;Zm00031ab301630;Zm00031ab116540;Zm00031ab297800;Zm00031ab297800;Zm00031ab297800;Zm00031ab297800;Zm00031ab297800;Zm00031ab297800
IPR004154	Anticodon-binding	Zm00031ab339320;Zm00031ab312310;Zm00031ab312310;Zm00031ab038540;Zm00031ab038540;Zm00031ab210630;Zm00031ab205810;Zm00031ab205810;Zm00031ab075870;Zm00031ab225510;Zm00031ab283700;Zm00031ab087770;Zm00031ab087770;Zm00031ab047340;Zm00031ab278710;Zm00031ab278710;Zm00031ab278710;Zm00031ab278710;Zm00031ab278710;Zm00031ab226930;Zm00031ab126020;Zm00031ab126020;Zm00031ab368780;Zm00031ab368780
IPR004158	Protein of unknown function DUF247, plant	Zm00031ab316570;Zm00031ab277210;Zm00031ab178610;Zm00031ab432540;Zm00031ab432540;Zm00031ab434590;Zm00031ab177330;Zm00031ab261620;Zm00031ab261620;Zm00031ab117540;Zm00031ab443950;Zm00031ab389600;Zm00031ab277220;Zm00031ab021660;Zm00031ab205420;Zm00031ab205420;Zm00031ab205820;Zm00031ab322950;Zm00031ab178600;Zm00031ab437020;Zm00031ab282230;Zm00031ab282230;Zm00031ab282230;Zm00031ab245580;Zm00031ab197540;Zm00031ab060150;Zm00031ab171110;Zm00031ab033050;Zm00031ab015310;Zm00031ab074060;Zm00031ab277240;Zm00031ab203600;Zm00031ab206580;Zm00031ab206580
IPR004159	Putative S-adenosyl-L-methionine-dependent methyltransferase	Zm00031ab118950;Zm00031ab392270;Zm00031ab076300;Zm00031ab076300;Zm00031ab153270;Zm00031ab153270;Zm00031ab153270;Zm00031ab153270;Zm00031ab153270;Zm00031ab154380;Zm00031ab154380;Zm00031ab154380;Zm00031ab154380;Zm00031ab019140;Zm00031ab360040;Zm00031ab360040;Zm00031ab360040;Zm00031ab360040;Zm00031ab232860;Zm00031ab045540;Zm00031ab045540;Zm00031ab045540;Zm00031ab284420;Zm00031ab380660;Zm00031ab380660;Zm00031ab180440;Zm00031ab110610;Zm00031ab427490;Zm00031ab201820;Zm00031ab201820;Zm00031ab201820;Zm00031ab457580;Zm00031ab279430;Zm00031ab279430;Zm00031ab279430;Zm00031ab279430;Zm00031ab279430;Zm00031ab043170;Zm00031ab262770;Zm00031ab382310;Zm00031ab382310;Zm00031ab076340;Zm00031ab076340;Zm00031ab149740;Zm00031ab149740;Zm00031ab149740;Zm00031ab419300;Zm00031ab271210;Zm00031ab363750;Zm00031ab363750;Zm00031ab079500;Zm00031ab079500;Zm00031ab022580;Zm00031ab022580;Zm00031ab283380;Zm00031ab359180;Zm00031ab283380;Zm00031ab105310;Zm00031ab105310;Zm00031ab430110;Zm00031ab025810;Zm00031ab025810;Zm00031ab019280;Zm00031ab407750;Zm00031ab407750;Zm00031ab125600;Zm00031ab125600;Zm00031ab143720;Zm00031ab143720;Zm00031ab143720;Zm00031ab143720;Zm00031ab143720;Zm00031ab265520;Zm00031ab457620;Zm00031ab325730;Zm00031ab325730;Zm00031ab230930;Zm00031ab230930;Zm00031ab230930;Zm00031ab230930;Zm00031ab266020;Zm00031ab047710;Zm00031ab047710;Zm00031ab047710;Zm00031ab047710;Zm00031ab047710;Zm00031ab047710;Zm00031ab047710;Zm00031ab392310;Zm00031ab024760;Zm00031ab024760;Zm00031ab019130;Zm00031ab019130;Zm00031ab019130;Zm00031ab019130;Zm00031ab150830;Zm00031ab322070;Zm00031ab437170;Zm00031ab061770;Zm00031ab265390;Zm00031ab366250;Zm00031ab366250;Zm00031ab261100;Zm00031ab261100;Zm00031ab261100;Zm00031ab061580;Zm00031ab061580;Zm00031ab446440;Zm00031ab094990;Zm00031ab094990;Zm00031ab094990;Zm00031ab194410;Zm00031ab194410;Zm00031ab079940;Zm00031ab355060
IPR004160	Translation elongation factor EFTu/EF1A, C-terminal	Zm00031ab437950;Zm00031ab437950;Zm00031ab360100;Zm00031ab337690;Zm00031ab190670;Zm00031ab296350;Zm00031ab090250;Zm00031ab068620;Zm00031ab068620;Zm00031ab068620;Zm00031ab068620;Zm00031ab068620;Zm00031ab296310;Zm00031ab296310;Zm00031ab296310;Zm00031ab296570;Zm00031ab296570;Zm00031ab296570;Zm00031ab067120;Zm00031ab067120;Zm00031ab219230;Zm00031ab326530;Zm00031ab219230;Zm00031ab360070;Zm00031ab360070;Zm00031ab360070;Zm00031ab360070;Zm00031ab360070;Zm00031ab256530;Zm00031ab360250;Zm00031ab296300;Zm00031ab296300;Zm00031ab296300;Zm00031ab447810;Zm00031ab447810;Zm00031ab296320;Zm00031ab296320;Zm00031ab111030;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730
IPR004161	Translation elongation factor EFTu-like, domain 2	Zm00031ab437950;Zm00031ab437950;Zm00031ab066290;Zm00031ab066290;Zm00031ab111200;Zm00031ab360100;Zm00031ab111200;Zm00031ab111200;Zm00031ab360100;Zm00031ab337690;Zm00031ab066310;Zm00031ab066310;Zm00031ab066310;Zm00031ab190670;Zm00031ab090250;Zm00031ab337940;Zm00031ab337940;Zm00031ab055170;Zm00031ab296310;Zm00031ab296310;Zm00031ab385880;Zm00031ab385880;Zm00031ab296570;Zm00031ab296570;Zm00031ab296570;Zm00031ab067120;Zm00031ab067120;Zm00031ab445150;Zm00031ab219230;Zm00031ab066270;Zm00031ab066270;Zm00031ab219230;Zm00031ab066740;Zm00031ab359060;Zm00031ab066740;Zm00031ab066740;Zm00031ab360070;Zm00031ab360070;Zm00031ab360070;Zm00031ab360070;Zm00031ab360070;Zm00031ab256530;Zm00031ab401840;Zm00031ab296300;Zm00031ab296300;Zm00031ab296300;Zm00031ab296320;Zm00031ab296320;Zm00031ab111030;Zm00031ab216260;Zm00031ab216260;Zm00031ab216260;Zm00031ab246730;Zm00031ab246730;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab401010;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730;Zm00031ab287730;Zm00031ab078210
IPR004167	Peripheral subunit-binding domain	Zm00031ab042990;Zm00031ab250330;Zm00031ab143690;Zm00031ab143690;Zm00031ab143690;Zm00031ab186110;Zm00031ab213420;Zm00031ab064070;Zm00031ab064070;Zm00031ab425420;Zm00031ab135280;Zm00031ab135280;Zm00031ab135020;Zm00031ab043380;Zm00031ab325320;Zm00031ab325320
IPR004176	Clp, N-terminal	Zm00031ab243750;Zm00031ab243750;Zm00031ab086360;Zm00031ab170160;Zm00031ab170160;Zm00031ab252680;Zm00031ab252680;Zm00031ab253310;Zm00031ab252680;Zm00031ab429990;Zm00031ab429990;Zm00031ab439220;Zm00031ab439220;Zm00031ab132470;Zm00031ab377450;Zm00031ab205210;Zm00031ab205210;Zm00031ab205210;Zm00031ab205210;Zm00031ab305140;Zm00031ab305140;Zm00031ab011010;Zm00031ab011010;Zm00031ab011010;Zm00031ab011010;Zm00031ab439830;Zm00031ab439830;Zm00031ab421410;Zm00031ab421410;Zm00031ab089620;Zm00031ab089620;Zm00031ab089620;Zm00031ab089620;Zm00031ab020860;Zm00031ab020860;Zm00031ab438180;Zm00031ab438180;Zm00031ab438180;Zm00031ab438180;Zm00031ab438180;Zm00031ab438180;Zm00031ab414580;Zm00031ab414580;Zm00031ab414580;Zm00031ab414580;Zm00031ab414580;Zm00031ab414580;Zm00031ab087850;Zm00031ab087850;Zm00031ab087850;Zm00031ab087850;Zm00031ab408800;Zm00031ab408800;Zm00031ab184930;Zm00031ab184930;Zm00031ab428580;Zm00031ab428580;Zm00031ab087310;Zm00031ab087310
IPR004177	DDHD domain	Zm00031ab180590;Zm00031ab180590;Zm00031ab180590;Zm00031ab271440;Zm00031ab271440;Zm00031ab271440
IPR004179	Sec63 domain	Zm00031ab416280;Zm00031ab416280;Zm00031ab342440;Zm00031ab342440;Zm00031ab438230;Zm00031ab191870;Zm00031ab191870;Zm00031ab191870;Zm00031ab191870;Zm00031ab089830;Zm00031ab089830;Zm00031ab089830;Zm00031ab089830
IPR004181	Zinc finger, MIZ-type	Zm00031ab369700;Zm00031ab369700;Zm00031ab276470;Zm00031ab276470;Zm00031ab276470;Zm00031ab276470;Zm00031ab390290;Zm00031ab390290;Zm00031ab390290;Zm00031ab390290;Zm00031ab390290;Zm00031ab307360;Zm00031ab307360;Zm00031ab169180;Zm00031ab169180;Zm00031ab169180;Zm00031ab169180
IPR004182	GRAM domain	Zm00031ab444760;Zm00031ab079660;Zm00031ab047060;Zm00031ab425850;Zm00031ab387450;Zm00031ab035320;Zm00031ab035320;Zm00031ab035320;Zm00031ab290160;Zm00031ab035320;Zm00031ab331920;Zm00031ab331920;Zm00031ab224060;Zm00031ab092780;Zm00031ab092780;Zm00031ab192720;Zm00031ab328660;Zm00031ab328660;Zm00031ab082680;Zm00031ab079650;Zm00031ab258890;Zm00031ab099750;Zm00031ab192700;Zm00031ab113540;Zm00031ab007010;Zm00031ab245710;Zm00031ab245710;Zm00031ab335060;Zm00031ab335060;Zm00031ab257160;Zm00031ab106970;Zm00031ab106970;Zm00031ab395760;Zm00031ab106970;Zm00031ab106970;Zm00031ab395760;Zm00031ab106970;Zm00031ab127600;Zm00031ab109350;Zm00031ab109350;Zm00031ab401780;Zm00031ab401780;Zm00031ab444750;Zm00031ab444750;Zm00031ab291950;Zm00031ab291950;Zm00031ab291950;Zm00031ab230130
IPR004183	Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B	Zm00031ab151170;Zm00031ab151170;Zm00031ab380790
IPR004192	Cytochrome b-c1 complex subunit Rieske, transmembrane domain	Zm00031ab439310;Zm00031ab087760;Zm00031ab252330;Zm00031ab252330
IPR004193	Glycoside hydrolase, family 13, N-terminal	Zm00031ab298570;Zm00031ab298570;Zm00031ab372180;Zm00031ab087060;Zm00031ab087060;Zm00031ab087060;Zm00031ab087060;Zm00031ab087060;Zm00031ab328900;Zm00031ab237920;Zm00031ab237920;Zm00031ab181000;Zm00031ab181000;Zm00031ab252850;Zm00031ab181000;Zm00031ab181000;Zm00031ab092410;Zm00031ab092410;Zm00031ab092410;Zm00031ab283000
IPR004198	Zinc finger, C5HC2-type	Zm00031ab291270;Zm00031ab310240;Zm00031ab234050;Zm00031ab234050;Zm00031ab234050;Zm00031ab234050;Zm00031ab295730;Zm00031ab295730;Zm00031ab057300;Zm00031ab025410;Zm00031ab025410;Zm00031ab199390;Zm00031ab199390;Zm00031ab199390;Zm00031ab199390;Zm00031ab238420;Zm00031ab238420;Zm00031ab199380;Zm00031ab262100;Zm00031ab262100;Zm00031ab262100;Zm00031ab262100;Zm00031ab262100;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380;Zm00031ab199380
IPR004199	Beta galactosidase small chain/ domain 5	Zm00031ab145700;Zm00031ab145700
IPR004201	CDC48, domain 2	Zm00031ab049030;Zm00031ab049030;Zm00031ab193230;Zm00031ab185490;Zm00031ab419590;Zm00031ab419590;Zm00031ab231830;Zm00031ab231830;Zm00031ab004580;Zm00031ab004580
IPR004207	Ferredoxin thioredoxin reductase, alpha chain	Zm00031ab078730;Zm00031ab078730;Zm00031ab192810;Zm00031ab258970
IPR004209	Ferredoxin thioredoxin reductase catalytic beta subunit	Zm00031ab388300
IPR004217	Tim10-like	Zm00031ab038370;Zm00031ab065600;Zm00031ab261400;Zm00031ab181860;Zm00031ab169580;Zm00031ab315980;Zm00031ab315980;Zm00031ab220070;Zm00031ab001070
IPR004226	Tubulin binding cofactor A	Zm00031ab269750
IPR004238	Late embryogenesis abundant protein, LEA_4 subgroup	Zm00031ab411180;Zm00031ab411180;Zm00031ab411180;Zm00031ab411180;Zm00031ab411180;Zm00031ab411180;Zm00031ab411180;Zm00031ab411180
IPR004240	Nonaspanin (TM9SF)	Zm00031ab432900;Zm00031ab041190;Zm00031ab041190;Zm00031ab133240;Zm00031ab196480;Zm00031ab196480;Zm00031ab196480;Zm00031ab429510;Zm00031ab415090;Zm00031ab108650;Zm00031ab108650;Zm00031ab425170;Zm00031ab425170;Zm00031ab195150;Zm00031ab404100;Zm00031ab095220;Zm00031ab095220;Zm00031ab095220;Zm00031ab040900;Zm00031ab333730;Zm00031ab333730;Zm00031ab285940;Zm00031ab035560;Zm00031ab010460;Zm00031ab010460;Zm00031ab263770;Zm00031ab263770;Zm00031ab263770;Zm00031ab400020;Zm00031ab143780;Zm00031ab268730;Zm00031ab041180;Zm00031ab368980;Zm00031ab186860;Zm00031ab186860;Zm00031ab186860;Zm00031ab253840;Zm00031ab253840;Zm00031ab067920;Zm00031ab001860;Zm00031ab288190;Zm00031ab036530
IPR004241	Autophagy protein Atg8 ubiquitin-like	Zm00031ab072640;Zm00031ab072640;Zm00031ab072640;Zm00031ab072640;Zm00031ab072640;Zm00031ab072640;Zm00031ab072640;Zm00031ab109910;Zm00031ab109910;Zm00031ab448980;Zm00031ab448980;Zm00031ab448980;Zm00031ab448980;Zm00031ab448980;Zm00031ab178030;Zm00031ab178030;Zm00031ab178030;Zm00031ab178030;Zm00031ab430600;Zm00031ab430600;Zm00031ab430600;Zm00031ab430600;Zm00031ab430600;Zm00031ab430600
IPR004252	Probable transposase, Ptta/En/Spm, plant	Zm00031ab078100;Zm00031ab078100;Zm00031ab181400;Zm00031ab278110;Zm00031ab443250;Zm00031ab355030;Zm00031ab095710;Zm00031ab148810;Zm00031ab349180;Zm00031ab280520;Zm00031ab135890;Zm00031ab324360;Zm00031ab320290;Zm00031ab029350;Zm00031ab244390;Zm00031ab367750;Zm00031ab320680;Zm00031ab347370;Zm00031ab095550;Zm00031ab446210;Zm00031ab446210;Zm00031ab446210;Zm00031ab119100;Zm00031ab405770;Zm00031ab036880;Zm00031ab182580;Zm00031ab291450;Zm00031ab095110;Zm00031ab409150;Zm00031ab098520;Zm00031ab406350;Zm00031ab406350;Zm00031ab406350;Zm00031ab406350;Zm00031ab028310;Zm00031ab320860;Zm00031ab029770;Zm00031ab321280;Zm00031ab321280;Zm00031ab321280;Zm00031ab321280;Zm00031ab321280;Zm00031ab321280;Zm00031ab087320;Zm00031ab440800;Zm00031ab031010;Zm00031ab187000;Zm00031ab403720;Zm00031ab403720;Zm00031ab187000;Zm00031ab368610;Zm00031ab182840
IPR004254	AdipoR/Haemolysin-III-related	Zm00031ab009870;Zm00031ab009870;Zm00031ab009870;Zm00031ab404380;Zm00031ab008300;Zm00031ab275690;Zm00031ab275690;Zm00031ab286280;Zm00031ab286280;Zm00031ab286280;Zm00031ab286280;Zm00031ab404340;Zm00031ab404340;Zm00031ab404310;Zm00031ab215090;Zm00031ab243520;Zm00031ab243520;Zm00031ab243520;Zm00031ab243520;Zm00031ab243520
IPR004255	O-acyltransferase, WSD1, N-terminal	Zm00031ab306900;Zm00031ab162420;Zm00031ab162420;Zm00031ab162420;Zm00031ab162420;Zm00031ab162420
IPR004264	Transposase, Tnp1/En/Spm-like	Zm00031ab181400;Zm00031ab278110;Zm00031ab443250;Zm00031ab355030;Zm00031ab095710;Zm00031ab349180;Zm00031ab367740;Zm00031ab029350;Zm00031ab244390;Zm00031ab275260;Zm00031ab275260;Zm00031ab347370;Zm00031ab446210;Zm00031ab446210;Zm00031ab446210;Zm00031ab182580;Zm00031ab277440;Zm00031ab291450;Zm00031ab291450;Zm00031ab411030;Zm00031ab095110;Zm00031ab406350;Zm00031ab406350;Zm00031ab406350;Zm00031ab320860;Zm00031ab029770;Zm00031ab280530;Zm00031ab321280;Zm00031ab321280;Zm00031ab321280;Zm00031ab090630;Zm00031ab197520
IPR004265	Dirigent protein	Zm00031ab000470;Zm00031ab450990;Zm00031ab205050;Zm00031ab205050;Zm00031ab425040;Zm00031ab382570;Zm00031ab310080;Zm00031ab276900;Zm00031ab276900;Zm00031ab276900;Zm00031ab369990;Zm00031ab369990;Zm00031ab369990;Zm00031ab369990;Zm00031ab122130;Zm00031ab446850;Zm00031ab310050;Zm00031ab276930;Zm00031ab276930;Zm00031ab128580;Zm00031ab051890;Zm00031ab248850;Zm00031ab209110;Zm00031ab027730;Zm00031ab316460;Zm00031ab413230;Zm00031ab436900;Zm00031ab127870;Zm00031ab425160;Zm00031ab089690;Zm00031ab204840;Zm00031ab000460;Zm00031ab342300;Zm00031ab122250;Zm00031ab101080;Zm00031ab101080;Zm00031ab276910;Zm00031ab276910;Zm00031ab276910;Zm00031ab390250;Zm00031ab390250;Zm00031ab276910;Zm00031ab276910;Zm00031ab276910;Zm00031ab003960;Zm00031ab172790;Zm00031ab095340;Zm00031ab095290;Zm00031ab003950;Zm00031ab044980;Zm00031ab075250;Zm00031ab069620;Zm00031ab095330;Zm00031ab425140;Zm00031ab090600;Zm00031ab090600;Zm00031ab276940;Zm00031ab276940;Zm00031ab276940;Zm00031ab113280;Zm00031ab276920;Zm00031ab276920;Zm00031ab276920;Zm00031ab276920;Zm00031ab276920;Zm00031ab064350;Zm00031ab058990;Zm00031ab035770;Zm00031ab035770;Zm00031ab035770;Zm00031ab251930;Zm00031ab310060;Zm00031ab449140;Zm00031ab151150;Zm00031ab433850
IPR004274	FCP1 homology domain	Zm00031ab192870;Zm00031ab192870;Zm00031ab199980;Zm00031ab192870;Zm00031ab192870;Zm00031ab298360;Zm00031ab298360;Zm00031ab298360;Zm00031ab298360;Zm00031ab154130;Zm00031ab154130;Zm00031ab154130;Zm00031ab154130;Zm00031ab380930;Zm00031ab361130;Zm00031ab152630;Zm00031ab152630;Zm00031ab259050;Zm00031ab259050;Zm00031ab259050;Zm00031ab366030;Zm00031ab366030;Zm00031ab436040;Zm00031ab436040;Zm00031ab436040;Zm00031ab436040;Zm00031ab436040;Zm00031ab436040;Zm00031ab436040;Zm00031ab315670;Zm00031ab211410;Zm00031ab382800;Zm00031ab382800;Zm00031ab176900;Zm00031ab319350;Zm00031ab319350;Zm00031ab319350;Zm00031ab319350;Zm00031ab319350;Zm00031ab367480;Zm00031ab223410;Zm00031ab223410;Zm00031ab223410;Zm00031ab223410;Zm00031ab223410;Zm00031ab163370;Zm00031ab163370;Zm00031ab163370;Zm00031ab163370;Zm00031ab373170;Zm00031ab373170;Zm00031ab373170;Zm00031ab373170;Zm00031ab373170;Zm00031ab165150;Zm00031ab165150;Zm00031ab165150;Zm00031ab165150;Zm00031ab165150;Zm00031ab165150;Zm00031ab165150;Zm00031ab385130;Zm00031ab385130;Zm00031ab385130;Zm00031ab385130;Zm00031ab385130;Zm00031ab385130;Zm00031ab122150
IPR004276	Glycosyltransferase family 28, N-terminal domain	Zm00031ab092690;Zm00031ab092690;Zm00031ab092690;Zm00031ab092690;Zm00031ab092690;Zm00031ab098950;Zm00031ab098950;Zm00031ab098950;Zm00031ab098950;Zm00031ab098950;Zm00031ab151930;Zm00031ab136940;Zm00031ab136940;Zm00031ab136940;Zm00031ab437090;Zm00031ab437090;Zm00031ab437090;Zm00031ab437090;Zm00031ab437090
IPR004277	Phosphatidyl serine synthase	Zm00031ab306700;Zm00031ab049200;Zm00031ab383160;Zm00031ab348590;Zm00031ab348590;Zm00031ab348590;Zm00031ab231560;Zm00031ab356840;Zm00031ab356840;Zm00031ab356840;Zm00031ab356840;Zm00031ab356840;Zm00031ab356840;Zm00031ab356840;Zm00031ab356840;Zm00031ab386070;Zm00031ab130450;Zm00031ab130450;Zm00031ab130450;Zm00031ab130450
IPR004282	Chloroplast envelope membrane protein, CemA	Zm00031ab453270;Zm00031ab000850;Zm00031ab455110;Zm00031ab289810;Zm00031ab453500;Zm00031ab453850;Zm00031ab437420;Zm00031ab266600;Zm00031ab452850;Zm00031ab182810;Zm00031ab000870;Zm00031ab457280;Zm00031ab454220
IPR004294	Carotenoid oxygenase	Zm00031ab052510;Zm00031ab145760;Zm00031ab195570;Zm00031ab417990;Zm00031ab417990;Zm00031ab311890;Zm00031ab227550;Zm00031ab355150;Zm00031ab322350;Zm00031ab322350;Zm00031ab322350;Zm00031ab322350;Zm00031ab215070;Zm00031ab322350;Zm00031ab278190;Zm00031ab419240;Zm00031ab418020;Zm00031ab418050;Zm00031ab033530;Zm00031ab018240;Zm00031ab262680;Zm00031ab158480;Zm00031ab158480;Zm00031ab158480;Zm00031ab390490;Zm00031ab121530;Zm00031ab077280;Zm00031ab278180;Zm00031ab139760;Zm00031ab390480;Zm00031ab139760;Zm00031ab331400
IPR004298	Nicotianamine synthase	Zm00031ab015080;Zm00031ab015080;Zm00031ab411950;Zm00031ab015060;Zm00031ab015060;Zm00031ab227310;Zm00031ab411970;Zm00031ab344950;Zm00031ab055100;Zm00031ab411830;Zm00031ab411930;Zm00031ab411800
IPR004299	Membrane bound O-acyl transferase, MBOAT	Zm00031ab295240;Zm00031ab295240;Zm00031ab295240;Zm00031ab295240;Zm00031ab261110;Zm00031ab261110;Zm00031ab112740;Zm00031ab112740;Zm00031ab112740;Zm00031ab288360;Zm00031ab288360
IPR004304	Acetamidase/Formamidase	Zm00031ab157610;Zm00031ab157610;Zm00031ab385010;Zm00031ab385010;Zm00031ab385010
IPR004305	Thiaminase-2/PQQC	Zm00031ab040140;Zm00031ab040140;Zm00031ab040140;Zm00031ab411850;Zm00031ab182050;Zm00031ab182050
IPR004307	TspO/MBR-related protein	Zm00031ab368630;Zm00031ab278860
IPR004313	Acireductone dioxygenase ARD family	Zm00031ab244850;Zm00031ab137570;Zm00031ab005070;Zm00031ab005070;Zm00031ab438030;Zm00031ab138340;Zm00031ab074260;Zm00031ab242800;Zm00031ab039370;Zm00031ab049780;Zm00031ab049780
IPR004314	Neprosin	Zm00031ab350390;Zm00031ab350390;Zm00031ab350390;Zm00031ab350390;Zm00031ab350390;Zm00031ab168580;Zm00031ab289790;Zm00031ab377870;Zm00031ab171060;Zm00031ab294420;Zm00031ab294420;Zm00031ab294420;Zm00031ab314600;Zm00031ab314600;Zm00031ab127020;Zm00031ab127020;Zm00031ab143160;Zm00031ab127020;Zm00031ab064100;Zm00031ab338490;Zm00031ab338490;Zm00031ab338490;Zm00031ab338490;Zm00031ab338490;Zm00031ab338490;Zm00031ab040120;Zm00031ab040120;Zm00031ab040120;Zm00031ab397270;Zm00031ab397270;Zm00031ab397270;Zm00031ab397270
