LABEL	NAME	GENE_MODEL
IPR003854	Gibberellin regulated protein	Zm00033ab054680;Zm00033ab069620;Zm00033ab113950;Zm00033ab113950;Zm00033ab084480;Zm00033ab053030;Zm00033ab242180;Zm00033ab242180;Zm00033ab242180;Zm00033ab242180;Zm00033ab242180;Zm00033ab242180;Zm00033ab242180;Zm00033ab226820;Zm00033ab369380;Zm00033ab369380;Zm00033ab304300;Zm00033ab053040;Zm00033ab402200;Zm00033ab428720;Zm00033ab053050;Zm00033ab053110;Zm00033ab027090
IPR003855	Potassium transporter	Zm00033ab268340;Zm00033ab268340;Zm00033ab202020;Zm00033ab361780;Zm00033ab266450;Zm00033ab325240;Zm00033ab051730;Zm00033ab325240;Zm00033ab291140;Zm00033ab291140;Zm00033ab291140;Zm00033ab297750;Zm00033ab297750;Zm00033ab297750;Zm00033ab297750;Zm00033ab406330;Zm00033ab176130;Zm00033ab319030;Zm00033ab026600;Zm00033ab124330;Zm00033ab454710;Zm00033ab073680;Zm00033ab186370;Zm00033ab186370;Zm00033ab001150;Zm00033ab001150;Zm00033ab328530;Zm00033ab409910;Zm00033ab409910;Zm00033ab350520;Zm00033ab350520;Zm00033ab350520;Zm00033ab350520;Zm00033ab350520;Zm00033ab350520;Zm00033ab350520;Zm00033ab026610;Zm00033ab035810;Zm00033ab074480;Zm00033ab455850;Zm00033ab455850;Zm00033ab051750;Zm00033ab051750;Zm00033ab455850;Zm00033ab326040;Zm00033ab437720;Zm00033ab051740;Zm00033ab437720;Zm00033ab437720;Zm00033ab437720;Zm00033ab437720;Zm00033ab350070;Zm00033ab350070;Zm00033ab350070;Zm00033ab149700;Zm00033ab074210;Zm00033ab446680;Zm00033ab402090;Zm00033ab244580;Zm00033ab159970;Zm00033ab150310;Zm00033ab342060;Zm00033ab342060;Zm00033ab342060;Zm00033ab342060;Zm00033ab051710;Zm00033ab051710;Zm00033ab051710;Zm00033ab051710;Zm00033ab375790;Zm00033ab375790;Zm00033ab389940;Zm00033ab330510;Zm00033ab330510;Zm00033ab292740;Zm00033ab088800;Zm00033ab088800;Zm00033ab333860;Zm00033ab326890;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab017250;Zm00033ab088790;Zm00033ab385120;Zm00033ab385120;Zm00033ab385120
IPR003863	Protein of unknown function DUF220	Zm00033ab103450;Zm00033ab103450
IPR003864	Calcium-dependent channel, 7TM region, putative phosphate	Zm00033ab425840;Zm00033ab425840;Zm00033ab305970;Zm00033ab305970;Zm00033ab305970;Zm00033ab228240;Zm00033ab228240;Zm00033ab026100;Zm00033ab172460;Zm00033ab365710;Zm00033ab365710;Zm00033ab365710;Zm00033ab365710;Zm00033ab172460;Zm00033ab172460;Zm00033ab172460;Zm00033ab031910;Zm00033ab031910;Zm00033ab031910;Zm00033ab031910;Zm00033ab031910;Zm00033ab123550;Zm00033ab141540;Zm00033ab141540;Zm00033ab141540;Zm00033ab141540;Zm00033ab124480;Zm00033ab054940;Zm00033ab054940;Zm00033ab384740;Zm00033ab384740
IPR003871	Domain of unknown function DUF223	Zm00033ab045720;Zm00033ab051690;Zm00033ab011470;Zm00033ab439560;Zm00033ab317090;Zm00033ab180940;Zm00033ab379650;Zm00033ab051060;Zm00033ab176090;Zm00033ab176090;Zm00033ab076590;Zm00033ab101700;Zm00033ab039440;Zm00033ab030210;Zm00033ab359750;Zm00033ab359750;Zm00033ab359750;Zm00033ab359750;Zm00033ab457230
IPR003874	CDC45 family	Zm00033ab428680;Zm00033ab173350;Zm00033ab173350
IPR003877	SPRY domain	Zm00033ab258080;Zm00033ab347920;Zm00033ab347920;Zm00033ab097890;Zm00033ab072530;Zm00033ab072530;Zm00033ab072530;Zm00033ab261570;Zm00033ab192400;Zm00033ab192400;Zm00033ab192400;Zm00033ab192400;Zm00033ab192400
IPR003888	FY-rich, N-terminal	Zm00033ab327350;Zm00033ab327350;Zm00033ab327350;Zm00033ab327350;Zm00033ab203900;Zm00033ab203900;Zm00033ab203900;Zm00033ab301920;Zm00033ab203890;Zm00033ab203860;Zm00033ab203910;Zm00033ab297830;Zm00033ab297830
IPR003889	FY-rich, C-terminal	Zm00033ab327350;Zm00033ab327350;Zm00033ab327350;Zm00033ab327350;Zm00033ab203900;Zm00033ab203900;Zm00033ab203900;Zm00033ab301920;Zm00033ab203890;Zm00033ab203860;Zm00033ab100890;Zm00033ab100890;Zm00033ab100890;Zm00033ab203910;Zm00033ab297830;Zm00033ab297830
IPR003890	MIF4G-like, type 3	Zm00033ab343620;Zm00033ab343620;Zm00033ab343620;Zm00033ab451000;Zm00033ab451000;Zm00033ab017820;Zm00033ab112360;Zm00033ab112360;Zm00033ab112360;Zm00033ab082210;Zm00033ab082210;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab196950;Zm00033ab262440;Zm00033ab262440;Zm00033ab262440;Zm00033ab262440;Zm00033ab262440;Zm00033ab262440;Zm00033ab442600;Zm00033ab442600;Zm00033ab452770;Zm00033ab452770;Zm00033ab452770;Zm00033ab452770;Zm00033ab452770
IPR003891	Initiation factor eIF-4 gamma, MA3	Zm00033ab343620;Zm00033ab403650;Zm00033ab343620;Zm00033ab343620;Zm00033ab009880;Zm00033ab009880;Zm00033ab009880;Zm00033ab009880;Zm00033ab451000;Zm00033ab451000;Zm00033ab376610;Zm00033ab083360;Zm00033ab083360;Zm00033ab083360;Zm00033ab083360;Zm00033ab083360;Zm00033ab083360;Zm00033ab083360;Zm00033ab083360;Zm00033ab112360;Zm00033ab112360;Zm00033ab112360;Zm00033ab082210;Zm00033ab082210;Zm00033ab262560;Zm00033ab262560;Zm00033ab433570;Zm00033ab433570;Zm00033ab433570;Zm00033ab442600;Zm00033ab442600;Zm00033ab452770;Zm00033ab452770;Zm00033ab452770;Zm00033ab452770;Zm00033ab452770;Zm00033ab277090;Zm00033ab277090;Zm00033ab277090;Zm00033ab277090
IPR003892	Ubiquitin system component CUE	Zm00033ab110670;Zm00033ab110670;Zm00033ab110670;Zm00033ab008500;Zm00033ab008500;Zm00033ab292480;Zm00033ab341100;Zm00033ab341100;Zm00033ab289830;Zm00033ab409240;Zm00033ab248200
IPR003903	Ubiquitin interacting motif	Zm00033ab011180;Zm00033ab011180;Zm00033ab011180;Zm00033ab379960;Zm00033ab379960;Zm00033ab421750;Zm00033ab421750;Zm00033ab421750;Zm00033ab421750;Zm00033ab421750;Zm00033ab421750;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab284710;Zm00033ab277230;Zm00033ab277230
IPR003923	Transcription initiation factor TFIID, 23-30kDa subunit	Zm00033ab332740;Zm00033ab332740;Zm00033ab332740;Zm00033ab332740;Zm00033ab332740
IPR003953	FAD-dependent oxidoreductase 2, FAD binding domain	Zm00033ab264000;Zm00033ab308400;Zm00033ab308400;Zm00033ab231810;Zm00033ab124000;Zm00033ab124000;Zm00033ab124000;Zm00033ab244730;Zm00033ab244730;Zm00033ab244730;Zm00033ab244730;Zm00033ab357870;Zm00033ab447360;Zm00033ab305470;Zm00033ab058280;Zm00033ab317320;Zm00033ab317320
IPR003958	Transcription factor CBF/NF-Y/archaeal histone domain	Zm00033ab201440;Zm00033ab335760;Zm00033ab149790;Zm00033ab251260;Zm00033ab326940;Zm00033ab119400;Zm00033ab119400;Zm00033ab119400;Zm00033ab119400;Zm00033ab436920;Zm00033ab436920;Zm00033ab436920;Zm00033ab436920;Zm00033ab436920;Zm00033ab436920;Zm00033ab389490;Zm00033ab107120;Zm00033ab035900;Zm00033ab372800;Zm00033ab372800;Zm00033ab372800;Zm00033ab372800;Zm00033ab211610;Zm00033ab402920;Zm00033ab128150;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab307460;Zm00033ab291410;Zm00033ab020730;Zm00033ab459400;Zm00033ab386820;Zm00033ab114430;Zm00033ab044880;Zm00033ab044880;Zm00033ab044880;Zm00033ab044880;Zm00033ab044880;Zm00033ab405210;Zm00033ab346940;Zm00033ab346940;Zm00033ab346940;Zm00033ab011610;Zm00033ab011610;Zm00033ab011610;Zm00033ab188470;Zm00033ab309020;Zm00033ab268110;Zm00033ab157220;Zm00033ab157220;Zm00033ab157220;Zm00033ab157220;Zm00033ab157220;Zm00033ab157220;Zm00033ab268120;Zm00033ab406800;Zm00033ab320660;Zm00033ab068000;Zm00033ab068000;Zm00033ab068000;Zm00033ab068000;Zm00033ab068000;Zm00033ab068000;Zm00033ab068000;Zm00033ab412280;Zm00033ab412280;Zm00033ab412280;Zm00033ab385130;Zm00033ab209760;Zm00033ab149810;Zm00033ab209760;Zm00033ab181850
IPR003959	ATPase, AAA-type, core	Zm00033ab372400;Zm00033ab372400;Zm00033ab001130;Zm00033ab285160;Zm00033ab285160;Zm00033ab117510;Zm00033ab121770;Zm00033ab121770;Zm00033ab121770;Zm00033ab121770;Zm00033ab291230;Zm00033ab120100;Zm00033ab117630;Zm00033ab315300;Zm00033ab315300;Zm00033ab332840;Zm00033ab116810;Zm00033ab116810;Zm00033ab311430;Zm00033ab311430;Zm00033ab191380;Zm00033ab192890;Zm00033ab197800;Zm00033ab191380;Zm00033ab408680;Zm00033ab408680;Zm00033ab197800;Zm00033ab250670;Zm00033ab250670;Zm00033ab250670;Zm00033ab089060;Zm00033ab089060;Zm00033ab342550;Zm00033ab342550;Zm00033ab364200;Zm00033ab364200;Zm00033ab169360;Zm00033ab221650;Zm00033ab298940;Zm00033ab298940;Zm00033ab216280;Zm00033ab088540;Zm00033ab088540;Zm00033ab088540;Zm00033ab088540;Zm00033ab216280;Zm00033ab337930;Zm00033ab400380;Zm00033ab082880;Zm00033ab400380;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab365550;Zm00033ab271620;Zm00033ab179000;Zm00033ab179000;Zm00033ab166660;Zm00033ab382100;Zm00033ab382100;Zm00033ab084380;Zm00033ab084380;Zm00033ab232860;Zm00033ab364960;Zm00033ab364960;Zm00033ab364960;Zm00033ab364960;Zm00033ab364960;Zm00033ab364960;Zm00033ab453960;Zm00033ab027700;Zm00033ab453960;Zm00033ab380600;Zm00033ab012540;Zm00033ab012540;Zm00033ab012540;Zm00033ab012540;Zm00033ab377550;Zm00033ab325880;Zm00033ab272240;Zm00033ab272240;Zm00033ab396980;Zm00033ab396980;Zm00033ab396980;Zm00033ab109180;Zm00033ab109180;Zm00033ab109180;Zm00033ab109180;Zm00033ab165850;Zm00033ab165850;Zm00033ab401180;Zm00033ab401180;Zm00033ab165850;Zm00033ab165850;Zm00033ab165850;Zm00033ab165850;Zm00033ab466730;Zm00033ab466730;Zm00033ab165840;Zm00033ab165840;Zm00033ab165840;Zm00033ab165840;Zm00033ab165840;Zm00033ab206540;Zm00033ab206540;Zm00033ab206540;Zm00033ab206540;Zm00033ab417450;Zm00033ab417450;Zm00033ab310810;Zm00033ab417450;Zm00033ab417450;Zm00033ab417450;Zm00033ab417450;Zm00033ab171170;Zm00033ab171170;Zm00033ab235320;Zm00033ab235320;Zm00033ab310810;Zm00033ab239580;Zm00033ab035150;Zm00033ab435160;Zm00033ab435160;Zm00033ab035150;Zm00033ab174130;Zm00033ab071030;Zm00033ab015500;Zm00033ab015500;Zm00033ab015500;Zm00033ab174130;Zm00033ab174130;Zm00033ab346900;Zm00033ab346900;Zm00033ab200300;Zm00033ab200300;Zm00033ab359090;Zm00033ab131150;Zm00033ab045820;Zm00033ab131150;Zm00033ab131150;Zm00033ab131150;Zm00033ab251080;Zm00033ab249910;Zm00033ab251080;Zm00033ab251080;Zm00033ab251080;Zm00033ab251080;Zm00033ab021150;Zm00033ab021150;Zm00033ab189040;Zm00033ab189040;Zm00033ab456140;Zm00033ab456140;Zm00033ab254980;Zm00033ab351390;Zm00033ab269040;Zm00033ab269040;Zm00033ab421120;Zm00033ab421120;Zm00033ab421120;Zm00033ab269040;Zm00033ab269040;Zm00033ab269040;Zm00033ab255650;Zm00033ab199690;Zm00033ab412320;Zm00033ab412320;Zm00033ab412320;Zm00033ab199690;Zm00033ab431810;Zm00033ab431810;Zm00033ab450170;Zm00033ab241120;Zm00033ab064370;Zm00033ab241120;Zm00033ab394190;Zm00033ab241120;Zm00033ab415760;Zm00033ab415760;Zm00033ab415760;Zm00033ab415760;Zm00033ab289170;Zm00033ab197640;Zm00033ab197640;Zm00033ab289170;Zm00033ab297020;Zm00033ab426190;Zm00033ab426190;Zm00033ab426190;Zm00033ab426190;Zm00033ab171080;Zm00033ab295520;Zm00033ab295520;Zm00033ab273280;Zm00033ab333710;Zm00033ab333710;Zm00033ab273280;Zm00033ab351270;Zm00033ab351270;Zm00033ab351270;Zm00033ab351270;Zm00033ab351270;Zm00033ab122630;Zm00033ab122630;Zm00033ab339110;Zm00033ab075570;Zm00033ab075570;Zm00033ab075570;Zm00033ab075570;Zm00033ab267000;Zm00033ab017650;Zm00033ab017650;Zm00033ab017650;Zm00033ab204970;Zm00033ab204970;Zm00033ab204970;Zm00033ab379820;Zm00033ab379820;Zm00033ab289400;Zm00033ab379820;Zm00033ab379820;Zm00033ab289400;Zm00033ab289400;Zm00033ab289400;Zm00033ab289400;Zm00033ab035130;Zm00033ab014810;Zm00033ab014810;Zm00033ab169830;Zm00033ab169830;Zm00033ab014810;Zm00033ab014810;Zm00033ab125410;Zm00033ab125410;Zm00033ab378440;Zm00033ab378440;Zm00033ab378440;Zm00033ab378440;Zm00033ab247810;Zm00033ab247810;Zm00033ab247810;Zm00033ab247810;Zm00033ab247810;Zm00033ab247810;Zm00033ab396140;Zm00033ab396140;Zm00033ab450990;Zm00033ab450990;Zm00033ab450990;Zm00033ab450990;Zm00033ab450990;Zm00033ab450990;Zm00033ab161710;Zm00033ab396140;Zm00033ab161710;Zm00033ab258500;Zm00033ab258500;Zm00033ab218260;Zm00033ab355850;Zm00033ab446480;Zm00033ab446480;Zm00033ab446480;Zm00033ab446480;Zm00033ab239560;Zm00033ab381560;Zm00033ab381560;Zm00033ab381560;Zm00033ab312290;Zm00033ab312290;Zm00033ab122530;Zm00033ab122530;Zm00033ab263600;Zm00033ab122530;Zm00033ab122530;Zm00033ab186270;Zm00033ab186270;Zm00033ab174980;Zm00033ab174980;Zm00033ab174980;Zm00033ab174980;Zm00033ab174980;Zm00033ab397020;Zm00033ab397020;Zm00033ab101380;Zm00033ab004720;Zm00033ab004720;Zm00033ab288020;Zm00033ab004720;Zm00033ab004720;Zm00033ab004720;Zm00033ab004720;Zm00033ab266290;Zm00033ab140420;Zm00033ab204580;Zm00033ab049810;Zm00033ab049810;Zm00033ab387320;Zm00033ab049810;Zm00033ab049810;Zm00033ab269270;Zm00033ab416760;Zm00033ab416760;Zm00033ab217940;Zm00033ab006270;Zm00033ab006270;Zm00033ab006270;Zm00033ab174120;Zm00033ab256780;Zm00033ab256780;Zm00033ab365300;Zm00033ab311410;Zm00033ab311410;Zm00033ab320410;Zm00033ab320410;Zm00033ab315310
IPR003961	Fibronectin type III	Zm00033ab145390;Zm00033ab442580;Zm00033ab442580;Zm00033ab145390;Zm00033ab434250;Zm00033ab434250;Zm00033ab434250
IPR004000	Actin family	Zm00033ab039890;Zm00033ab039890;Zm00033ab039890;Zm00033ab039890;Zm00033ab092000;Zm00033ab092000;Zm00033ab283530;Zm00033ab283530;Zm00033ab283530;Zm00033ab256330;Zm00033ab256330;Zm00033ab435590;Zm00033ab435590;Zm00033ab260500;Zm00033ab277600;Zm00033ab277600;Zm00033ab277600;Zm00033ab090580;Zm00033ab388120;Zm00033ab388120;Zm00033ab388120;Zm00033ab298100;Zm00033ab155090;Zm00033ab155090;Zm00033ab049700;Zm00033ab351260;Zm00033ab351260;Zm00033ab046260;Zm00033ab046260;Zm00033ab166060;Zm00033ab166060;Zm00033ab166060;Zm00033ab369060;Zm00033ab369060;Zm00033ab369060;Zm00033ab058150;Zm00033ab058150;Zm00033ab058150;Zm00033ab058150;Zm00033ab058150;Zm00033ab356020;Zm00033ab356020;Zm00033ab356020;Zm00033ab356020;Zm00033ab233140;Zm00033ab233140;Zm00033ab233140;Zm00033ab233140;Zm00033ab233140;Zm00033ab000990;Zm00033ab000990;Zm00033ab000990;Zm00033ab047240;Zm00033ab228670;Zm00033ab228670;Zm00033ab097000;Zm00033ab097000;Zm00033ab097000;Zm00033ab097000;Zm00033ab235230;Zm00033ab235230;Zm00033ab235230;Zm00033ab070090;Zm00033ab070090;Zm00033ab070090;Zm00033ab255490;Zm00033ab183350;Zm00033ab183350;Zm00033ab183350;Zm00033ab122120;Zm00033ab049720;Zm00033ab039650;Zm00033ab195300;Zm00033ab342000;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab377220;Zm00033ab258030;Zm00033ab439430;Zm00033ab439430;Zm00033ab030630;Zm00033ab159830;Zm00033ab341990;Zm00033ab066950;Zm00033ab066950;Zm00033ab066950;Zm00033ab066950;Zm00033ab283510;Zm00033ab283510;Zm00033ab283510;Zm00033ab214830;Zm00033ab214830;Zm00033ab214830;Zm00033ab214830;Zm00033ab411060
IPR004006	DhaK domain	Zm00033ab066280;Zm00033ab066280;Zm00033ab412900
IPR004009	Myosin, N-terminal, SH3-like	Zm00033ab170170;Zm00033ab311720;Zm00033ab227380;Zm00033ab227380;Zm00033ab393750;Zm00033ab383010;Zm00033ab383010;Zm00033ab164240;Zm00033ab164240;Zm00033ab164240;Zm00033ab324140;Zm00033ab068500;Zm00033ab068500;Zm00033ab274070
IPR004013	PHP domain	Zm00033ab007940;Zm00033ab007940;Zm00033ab007940
IPR004014	Cation-transporting P-type ATPase, N-terminal	Zm00033ab032150;Zm00033ab032150;Zm00033ab074910;Zm00033ab074910;Zm00033ab074910;Zm00033ab036160;Zm00033ab384990;Zm00033ab247140;Zm00033ab247140;Zm00033ab013820;Zm00033ab059000;Zm00033ab059000;Zm00033ab059000;Zm00033ab188270;Zm00033ab211810;Zm00033ab188270;Zm00033ab420210;Zm00033ab149500;Zm00033ab149500;Zm00033ab141310;Zm00033ab071160;Zm00033ab208580;Zm00033ab208580;Zm00033ab208580;Zm00033ab208580;Zm00033ab208580;Zm00033ab376640;Zm00033ab376640;Zm00033ab037990;Zm00033ab000260;Zm00033ab002630;Zm00033ab204320;Zm00033ab204320;Zm00033ab336780;Zm00033ab320220;Zm00033ab457840;Zm00033ab309160;Zm00033ab008560;Zm00033ab056200;Zm00033ab056200;Zm00033ab455460;Zm00033ab455460;Zm00033ab396560;Zm00033ab396560;Zm00033ab408870;Zm00033ab122550;Zm00033ab292250;Zm00033ab054400;Zm00033ab235690;Zm00033ab428350;Zm00033ab428350
IPR004015	SKI-interacting protein SKIP, SNW domain	Zm00033ab205920;Zm00033ab205920;Zm00033ab270740;Zm00033ab270740;Zm00033ab270740;Zm00033ab270740;Zm00033ab270740;Zm00033ab270740
IPR004023	Mago nashi protein	Zm00033ab275810;Zm00033ab275810;Zm00033ab275810;Zm00033ab184240;Zm00033ab184240;Zm00033ab184240
IPR004027	SEC-C motif	Zm00033ab403210;Zm00033ab403210
IPR004033	UbiE/COQ5 methyltransferase	Zm00033ab240930;Zm00033ab240930;Zm00033ab421100;Zm00033ab421100;Zm00033ab421100;Zm00033ab451380;Zm00033ab451380;Zm00033ab451380;Zm00033ab381710;Zm00033ab381710;Zm00033ab381710;Zm00033ab381710;Zm00033ab381710;Zm00033ab381710;Zm00033ab383680;Zm00033ab383680;Zm00033ab383680;Zm00033ab383680
IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45	Zm00033ab299130;Zm00033ab352820;Zm00033ab352820;Zm00033ab240730;Zm00033ab011080;Zm00033ab011080;Zm00033ab011080;Zm00033ab011080;Zm00033ab100220;Zm00033ab100220;Zm00033ab100220;Zm00033ab100220;Zm00033ab421880;Zm00033ab369740;Zm00033ab369740;Zm00033ab314580;Zm00033ab314580;Zm00033ab314580;Zm00033ab108020;Zm00033ab108020;Zm00033ab175920;Zm00033ab321650;Zm00033ab321650;Zm00033ab321650;Zm00033ab321650;Zm00033ab268240;Zm00033ab337410;Zm00033ab337410;Zm00033ab337410;Zm00033ab038800;Zm00033ab308780;Zm00033ab201930
IPR004041	NAF domain	Zm00033ab374430;Zm00033ab016200;Zm00033ab293790;Zm00033ab016200;Zm00033ab293790;Zm00033ab016200;Zm00033ab332020;Zm00033ab441970;Zm00033ab441970;Zm00033ab441970;Zm00033ab429490;Zm00033ab429490;Zm00033ab173120;Zm00033ab429450;Zm00033ab124540;Zm00033ab124540;Zm00033ab124540;Zm00033ab124540;Zm00033ab124540;Zm00033ab358320;Zm00033ab467300;Zm00033ab189880;Zm00033ab117130;Zm00033ab117130;Zm00033ab142840;Zm00033ab317700;Zm00033ab351130;Zm00033ab351130;Zm00033ab317700;Zm00033ab317700;Zm00033ab317700;Zm00033ab350500;Zm00033ab043400;Zm00033ab043400;Zm00033ab161460;Zm00033ab161460;Zm00033ab017280;Zm00033ab429520;Zm00033ab209200;Zm00033ab357690;Zm00033ab208240;Zm00033ab208240;Zm00033ab208240;Zm00033ab208240;Zm00033ab208240;Zm00033ab053970;Zm00033ab104700;Zm00033ab332010;Zm00033ab304250;Zm00033ab002290;Zm00033ab002290;Zm00033ab002290;Zm00033ab002290;Zm00033ab304250;Zm00033ab392200;Zm00033ab392200;Zm00033ab348510;Zm00033ab348510;Zm00033ab348510;Zm00033ab348510;Zm00033ab348510;Zm00033ab348510;Zm00033ab426720;Zm00033ab426720;Zm00033ab350510;Zm00033ab350510;Zm00033ab408480;Zm00033ab350510;Zm00033ab117120;Zm00033ab136630;Zm00033ab136630;Zm00033ab136630;Zm00033ab136630;Zm00033ab136630;Zm00033ab136630;Zm00033ab115560;Zm00033ab115560;Zm00033ab207420;Zm00033ab429460;Zm00033ab429460;Zm00033ab429460;Zm00033ab429460;Zm00033ab429460;Zm00033ab392210;Zm00033ab392210;Zm00033ab172440;Zm00033ab172440;Zm00033ab172440;Zm00033ab429500;Zm00033ab310460;Zm00033ab172440;Zm00033ab172440;Zm00033ab371810;Zm00033ab371810;Zm00033ab245990;Zm00033ab157810;Zm00033ab157810;Zm00033ab157810;Zm00033ab157810;Zm00033ab157810
IPR004044	K Homology domain, type 2	Zm00033ab439540;Zm00033ab439540;Zm00033ab437820;Zm00033ab437820;Zm00033ab364230;Zm00033ab180880;Zm00033ab180880;Zm00033ab180880;Zm00033ab182010;Zm00033ab182010
IPR004045	Glutathione S-transferase, N-terminal	Zm00033ab003140;Zm00033ab086110;Zm00033ab086110;Zm00033ab317790;Zm00033ab139240;Zm00033ab022530;Zm00033ab148850;Zm00033ab302290;Zm00033ab165480;Zm00033ab148850;Zm00033ab165480;Zm00033ab427690;Zm00033ab086520;Zm00033ab086520;Zm00033ab062110;Zm00033ab165440;Zm00033ab165440;Zm00033ab013890;Zm00033ab271930;Zm00033ab297110;Zm00033ab297110;Zm00033ab297110;Zm00033ab297110;Zm00033ab297110;Zm00033ab340840;Zm00033ab340840;Zm00033ab340840;Zm00033ab340840;Zm00033ab022350;Zm00033ab392000;Zm00033ab148800;Zm00033ab392000;Zm00033ab392000;Zm00033ab183580;Zm00033ab022400;Zm00033ab287670;Zm00033ab427680;Zm00033ab165420;Zm00033ab003160;Zm00033ab041490;Zm00033ab041490;Zm00033ab041490;Zm00033ab041490;Zm00033ab193430;Zm00033ab377870;Zm00033ab377870;Zm00033ab148790;Zm00033ab161110;Zm00033ab090980;Zm00033ab090980;Zm00033ab022560;Zm00033ab375620;Zm00033ab217490;Zm00033ab217490;Zm00033ab217490;Zm00033ab217490;Zm00033ab294410;Zm00033ab271920;Zm00033ab150070;Zm00033ab407360;Zm00033ab407360;Zm00033ab407360;Zm00033ab407360;Zm00033ab425730;Zm00033ab177150;Zm00033ab177150;Zm00033ab425760;Zm00033ab145910;Zm00033ab145910;Zm00033ab145910;Zm00033ab145910;Zm00033ab145910;Zm00033ab145910;Zm00033ab145910;Zm00033ab139250;Zm00033ab384780;Zm00033ab427710;Zm00033ab022510;Zm00033ab148820;Zm00033ab376770;Zm00033ab376770;Zm00033ab376770;Zm00033ab282700;Zm00033ab282700;Zm00033ab282700;Zm00033ab282700;Zm00033ab159790;Zm00033ab385470;Zm00033ab420160;Zm00033ab420160;Zm00033ab385470;Zm00033ab385470;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab013900;Zm00033ab013900;Zm00033ab231310;Zm00033ab063090;Zm00033ab023440;Zm00033ab023440;Zm00033ab165410;Zm00033ab305530;Zm00033ab305530;Zm00033ab416330;Zm00033ab050840;Zm00033ab294460;Zm00033ab432670;Zm00033ab294460;Zm00033ab022390;Zm00033ab376760;Zm00033ab294460;Zm00033ab148810;Zm00033ab022490;Zm00033ab203610;Zm00033ab203610;Zm00033ab203610;Zm00033ab444000;Zm00033ab334930;Zm00033ab022470;Zm00033ab254330;Zm00033ab003170;Zm00033ab068610;Zm00033ab003150;Zm00033ab022540;Zm00033ab050960;Zm00033ab258440;Zm00033ab258440;Zm00033ab258440;Zm00033ab258440;Zm00033ab258440;Zm00033ab022520;Zm00033ab138800;Zm00033ab138800;Zm00033ab271390;Zm00033ab442710;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab148840;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab186010;Zm00033ab003380;Zm00033ab003380;Zm00033ab135140
IPR004046	Glutathione S-transferase, C-terminal	Zm00033ab003140;Zm00033ab340830;Zm00033ab340830;Zm00033ab340830;Zm00033ab022530;Zm00033ab023310;Zm00033ab086520;Zm00033ab086520;Zm00033ab340840;Zm00033ab340840;Zm00033ab340840;Zm00033ab022350;Zm00033ab148830;Zm00033ab392000;Zm00033ab148800;Zm00033ab392000;Zm00033ab392000;Zm00033ab003160;Zm00033ab161110;Zm00033ab375620;Zm00033ab217490;Zm00033ab217490;Zm00033ab217490;Zm00033ab217490;Zm00033ab023400;Zm00033ab150070;Zm00033ab407360;Zm00033ab407360;Zm00033ab407360;Zm00033ab407360;Zm00033ab425730;Zm00033ab003880;Zm00033ab003880;Zm00033ab425760;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab434870;Zm00033ab023440;Zm00033ab023440;Zm00033ab165410;Zm00033ab023370;Zm00033ab416330;Zm00033ab294460;Zm00033ab294460;Zm00033ab022390;Zm00033ab294460;Zm00033ab148810;Zm00033ab022490;Zm00033ab444000;Zm00033ab334930;Zm00033ab254330;Zm00033ab003170;Zm00033ab003170;Zm00033ab003150;Zm00033ab425740;Zm00033ab258440;Zm00033ab258440;Zm00033ab258440;Zm00033ab138800;Zm00033ab138800;Zm00033ab271390;Zm00033ab442710;Zm00033ab148840
