LABEL	NAME	GENE_MODEL
IPR007130	Diacylglycerol acyltransferase	Zm00032ab135490;Zm00032ab135490;Zm00032ab135490;Zm00032ab436360;Zm00032ab171970;Zm00032ab233010;Zm00032ab398190;Zm00032ab135510;Zm00032ab390090;Zm00032ab135510;Zm00032ab135510;Zm00032ab398190;Zm00032ab135510;Zm00032ab398190;Zm00032ab313600;Zm00032ab195370
IPR007133	RNA polymerase II associated factor Paf1	Zm00032ab177800;Zm00032ab434520;Zm00032ab434520
IPR007134	Autophagy-related protein 3, N-terminal	Zm00032ab407900;Zm00032ab407900;Zm00032ab407900
IPR007135	Autophagy-related protein 3	Zm00032ab407900;Zm00032ab407900;Zm00032ab407900;Zm00032ab445220;Zm00032ab445220;Zm00032ab445220;Zm00032ab445220
IPR007143	Vacuolar protein sorting-associated Vps28	Zm00032ab385760;Zm00032ab385760;Zm00032ab155350
IPR007144	Small-subunit processome, Utp11	Zm00032ab385070;Zm00032ab385070;Zm00032ab385070;Zm00032ab385070;Zm00032ab385070;Zm00032ab344360;Zm00032ab090950
IPR007146	Sas10/Utp3/C1D	Zm00032ab035500;Zm00032ab380990;Zm00032ab380990;Zm00032ab035500;Zm00032ab035500;Zm00032ab380990;Zm00032ab380990;Zm00032ab035500;Zm00032ab405580;Zm00032ab405580
IPR007148	Small-subunit processome, Utp12	Zm00032ab014670;Zm00032ab014670;Zm00032ab307620;Zm00032ab307620;Zm00032ab307620;Zm00032ab307620;Zm00032ab307620;Zm00032ab004590;Zm00032ab306620
IPR007149	Leo1-like protein	Zm00032ab311410;Zm00032ab311410;Zm00032ab121210;Zm00032ab121210
IPR007150	Checkpoint protein Hus1/Mec3	Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540;Zm00032ab446540
IPR007157	PspA/IM30	Zm00032ab148790;Zm00032ab148790;Zm00032ab381680
IPR007173	D-arabinono-1,4-lactone oxidase	Zm00032ab179180;Zm00032ab159270;Zm00032ab227450;Zm00032ab088330;Zm00032ab031460;Zm00032ab041590;Zm00032ab368830;Zm00032ab096520;Zm00032ab096520;Zm00032ab090620;Zm00032ab096520;Zm00032ab096520;Zm00032ab255870;Zm00032ab244980;Zm00032ab244380;Zm00032ab044960
IPR007174	Las1	Zm00032ab154250
IPR007175	RNAse P, Rpr2/Rpp21 subunit	Zm00032ab167810
IPR007177	Ribosome biogenesis protein, C-terminal	Zm00032ab418210;Zm00032ab418210;Zm00032ab418210
IPR007180	Domain of unknown function DUF382	Zm00032ab236640;Zm00032ab236640;Zm00032ab236640;Zm00032ab283320;Zm00032ab283320
IPR007185	DNA polymerase alpha/delta/epsilon, subunit B	Zm00032ab002430;Zm00032ab002430;Zm00032ab002430;Zm00032ab002430;Zm00032ab002430;Zm00032ab038800;Zm00032ab428340;Zm00032ab428340;Zm00032ab428340
IPR007187	Nucleoporin, Nup133/Nup155-like, C-terminal	Zm00032ab416660;Zm00032ab416660;Zm00032ab416660;Zm00032ab009580;Zm00032ab009580;Zm00032ab009580
IPR007188	Actin-related protein 2/3 complex subunit 2	Zm00032ab119880;Zm00032ab119880;Zm00032ab119880;Zm00032ab119880;Zm00032ab119880;Zm00032ab080260;Zm00032ab080260
IPR007191	Sec8 exocyst complex component specific domain	Zm00032ab345070;Zm00032ab345070
IPR007192	Cdc23	Zm00032ab257850;Zm00032ab257850
IPR007193	Up-frameshift suppressor 2, C-terminal	Zm00032ab256170;Zm00032ab256170;Zm00032ab191520;Zm00032ab191520;Zm00032ab191520;Zm00032ab191520;Zm00032ab191520
IPR007194	Transport protein particle (TRAPP) component	Zm00032ab087760;Zm00032ab087760;Zm00032ab087760;Zm00032ab087760;Zm00032ab087760;Zm00032ab087760;Zm00032ab282760;Zm00032ab282760;Zm00032ab452910;Zm00032ab452910;Zm00032ab452910;Zm00032ab452910;Zm00032ab440860;Zm00032ab440860;Zm00032ab069490;Zm00032ab069490
IPR007196	CCR4-Not complex component, Not1, C-terminal	Zm00032ab000370;Zm00032ab000370;Zm00032ab000370;Zm00032ab000370;Zm00032ab000370;Zm00032ab000370;Zm00032ab421590;Zm00032ab421590;Zm00032ab421590;Zm00032ab421590
IPR007197	Radical SAM	Zm00032ab204940;Zm00032ab204940;Zm00032ab442150;Zm00032ab442150;Zm00032ab378330;Zm00032ab378330;Zm00032ab117820;Zm00032ab082150;Zm00032ab378330;Zm00032ab378330;Zm00032ab155950;Zm00032ab155950;Zm00032ab084010;Zm00032ab442720;Zm00032ab038240;Zm00032ab375400;Zm00032ab375400;Zm00032ab375400;Zm00032ab375400;Zm00032ab142980;Zm00032ab386170;Zm00032ab444650;Zm00032ab008160;Zm00032ab444650;Zm00032ab444650;Zm00032ab061470;Zm00032ab444650;Zm00032ab252450;Zm00032ab001750;Zm00032ab252450;Zm00032ab252450
IPR007198	Ssl1-like	Zm00032ab080630;Zm00032ab080630
IPR007199	Replication factor-A protein 1, N-terminal	Zm00032ab009130;Zm00032ab009130;Zm00032ab277740;Zm00032ab415570;Zm00032ab199430;Zm00032ab199430;Zm00032ab144360;Zm00032ab417310
IPR007201	Mei2/Mei2-like, C-terminal RNA recognition motif	Zm00032ab250250;Zm00032ab250250;Zm00032ab250250;Zm00032ab186520;Zm00032ab250250;Zm00032ab186520;Zm00032ab215090;Zm00032ab440900;Zm00032ab440900;Zm00032ab440900;Zm00032ab279530;Zm00032ab279530;Zm00032ab279530;Zm00032ab278530;Zm00032ab278530;Zm00032ab278530;Zm00032ab148030;Zm00032ab278530;Zm00032ab278530;Zm00032ab278530;Zm00032ab395620;Zm00032ab395620;Zm00032ab395620
IPR007203	ORMDL family	Zm00032ab258740;Zm00032ab258740;Zm00032ab319620;Zm00032ab099900;Zm00032ab099900;Zm00032ab193350
IPR007204	Actin-related protein 2/3 complex subunit 3	Zm00032ab247150;Zm00032ab247160;Zm00032ab247160
IPR007205	Protein HGH1 N-terminal	Zm00032ab230660
IPR007206	Protein HGH1 C-terminal	Zm00032ab230660
IPR007207	CCR4-Not complex component, Not N-terminal domain	Zm00032ab055190;Zm00032ab055190;Zm00032ab055190;Zm00032ab055190;Zm00032ab055190
IPR007209	RNase L inhibitor RLI, possible metal-binding domain	Zm00032ab418210;Zm00032ab418210;Zm00032ab418210;Zm00032ab016400;Zm00032ab412090;Zm00032ab412090
IPR007213	Methyltransferase Ppm1/Ppm2/Tcmp	Zm00032ab100380;Zm00032ab281620;Zm00032ab281620;Zm00032ab281620;Zm00032ab281620;Zm00032ab281620;Zm00032ab281620;Zm00032ab281620;Zm00032ab100380;Zm00032ab100380;Zm00032ab100380;Zm00032ab100380;Zm00032ab061450;Zm00032ab061450
IPR007214	YbaK/aminoacyl-tRNA synthetase-associated domain	Zm00032ab199840;Zm00032ab258190
IPR007217	Per1-like	Zm00032ab188470;Zm00032ab082990;Zm00032ab082990;Zm00032ab444140;Zm00032ab444140;Zm00032ab111850;Zm00032ab065450;Zm00032ab194960;Zm00032ab421090;Zm00032ab421090;Zm00032ab421090;Zm00032ab001460
IPR007218	DNA polymerase delta, subunit 4	Zm00032ab196830;Zm00032ab333350;Zm00032ab333350;Zm00032ab333350;Zm00032ab333350;Zm00032ab333350;Zm00032ab433980;Zm00032ab433980;Zm00032ab006910
IPR007220	Origin recognition complex, subunit 2	Zm00032ab257360;Zm00032ab257360
IPR007222	Signal recognition particle receptor, alpha subunit, N-terminal	Zm00032ab000600;Zm00032ab000600;Zm00032ab000600;Zm00032ab000600
IPR007225	Exocyst complex component EXOC6/Sec15	Zm00032ab215570;Zm00032ab135320;Zm00032ab135320;Zm00032ab230480;Zm00032ab230480;Zm00032ab230480;Zm00032ab230480;Zm00032ab409670;Zm00032ab356240;Zm00032ab356240;Zm00032ab356240;Zm00032ab356240;Zm00032ab356240
IPR007230	Peptidase S59, nucleoporin	Zm00032ab419260;Zm00032ab419260;Zm00032ab167940;Zm00032ab167940;Zm00032ab167940;Zm00032ab167940;Zm00032ab113670;Zm00032ab113670;Zm00032ab113670
IPR007231	Nucleoporin interacting component Nup93/Nic96	Zm00032ab017230;Zm00032ab017230;Zm00032ab017230;Zm00032ab263020;Zm00032ab173490;Zm00032ab162490
IPR007233	Trafficking protein particle complex subunit	Zm00032ab282260;Zm00032ab282260;Zm00032ab190140;Zm00032ab225260;Zm00032ab225260;Zm00032ab225260;Zm00032ab392950;Zm00032ab392950;Zm00032ab054760;Zm00032ab054760;Zm00032ab054760;Zm00032ab054760;Zm00032ab054760
IPR007234	Vps53-like, N-terminal	Zm00032ab148100
IPR007235	Glycosyl transferase, family 28, C-terminal	Zm00032ab284230;Zm00032ab284230;Zm00032ab284230;Zm00032ab267080;Zm00032ab267080;Zm00032ab275250;Zm00032ab275250;Zm00032ab275250;Zm00032ab035830;Zm00032ab327830;Zm00032ab327830;Zm00032ab327830;Zm00032ab135980;Zm00032ab135980;Zm00032ab302060
IPR007238	DNA primase large subunit, eukaryotic/archaeal	Zm00032ab425420;Zm00032ab425420;Zm00032ab425420;Zm00032ab440520;Zm00032ab440520;Zm00032ab440520;Zm00032ab440520;Zm00032ab440520;Zm00032ab440520;Zm00032ab440520
IPR007239	Autophagy-related protein 5	Zm00032ab237740
IPR007241	Autophagy-related protein 9	Zm00032ab010960
IPR007242	Ubiquitin-like protein Atg12	Zm00032ab265620
IPR007244	-alpha-acetyltransferase 35, NatC auxiliary subunit	Zm00032ab198310;Zm00032ab198310
IPR007245	GPI transamidase component PIG-T	Zm00032ab281140;Zm00032ab281140;Zm00032ab281140;Zm00032ab281140
IPR007246	GPI transamidase component Gaa1	Zm00032ab161020;Zm00032ab161020;Zm00032ab161020
IPR007248	Mpv17/PMP22	Zm00032ab142060;Zm00032ab202390;Zm00032ab354190;Zm00032ab227050;Zm00032ab227050;Zm00032ab248000;Zm00032ab227050;Zm00032ab248000;Zm00032ab227050;Zm00032ab227050;Zm00032ab378140;Zm00032ab378140;Zm00032ab180730;Zm00032ab051530;Zm00032ab275420
IPR007252	Nuclear pore protein 84/107	Zm00032ab170800;Zm00032ab170790;Zm00032ab170810
IPR007255	Conserved oligomeric Golgi complex subunit 8	Zm00032ab033670;Zm00032ab013230;Zm00032ab418520;Zm00032ab418520;Zm00032ab418520;Zm00032ab418520;Zm00032ab418520;Zm00032ab007450;Zm00032ab405680
IPR007258	Vps52	Zm00032ab409830;Zm00032ab409830;Zm00032ab409830;Zm00032ab332640;Zm00032ab332640;Zm00032ab332640;Zm00032ab047200;Zm00032ab047200;Zm00032ab047200;Zm00032ab289140
IPR007262	Vps55/LEPROT	Zm00032ab198290;Zm00032ab144050;Zm00032ab144050;Zm00032ab378500
IPR007263	Protein of unknown function DUF393	Zm00032ab387870;Zm00032ab334100;Zm00032ab069350;Zm00032ab125930;Zm00032ab125930;Zm00032ab125930;Zm00032ab453020;Zm00032ab453020;Zm00032ab453020
IPR007264	H/ACA ribonucleoprotein complex, subunit Nop10	Zm00032ab255580
IPR007265	Conserved oligomeric Golgi complex, subunit 3	Zm00032ab042300;Zm00032ab042300
IPR007266	Endoplasmic reticulum oxidoreductin 1	Zm00032ab058480;Zm00032ab058480;Zm00032ab058480;Zm00032ab222830;Zm00032ab222830
IPR007268	Rad9/Ddc1	Zm00032ab016990;Zm00032ab016990;Zm00032ab016990;Zm00032ab016990
IPR007269	Isoprenylcysteine carboxyl methyltransferase	Zm00032ab147990;Zm00032ab170610
IPR007271	Nucleotide-sugar transporter	Zm00032ab254780;Zm00032ab254780;Zm00032ab254780;Zm00032ab254780;Zm00032ab254780;Zm00032ab254780;Zm00032ab252920;Zm00032ab188920;Zm00032ab381520;Zm00032ab399140;Zm00032ab399140;Zm00032ab141090;Zm00032ab381520;Zm00032ab381520;Zm00032ab026490;Zm00032ab190260;Zm00032ab340120;Zm00032ab430550;Zm00032ab430550;Zm00032ab430550;Zm00032ab430550;Zm00032ab430550;Zm00032ab430550
IPR007273	SCAMP	Zm00032ab339490;Zm00032ab449480;Zm00032ab304740;Zm00032ab177470;Zm00032ab227010;Zm00032ab227010;Zm00032ab051480;Zm00032ab177470;Zm00032ab051480;Zm00032ab155380;Zm00032ab368930;Zm00032ab368930;Zm00032ab368930;Zm00032ab368930;Zm00032ab110420;Zm00032ab227020;Zm00032ab260000
IPR007274	Ctr copper transporter	Zm00032ab328800;Zm00032ab328800;Zm00032ab328800;Zm00032ab441620;Zm00032ab441620;Zm00032ab342050;Zm00032ab086360;Zm00032ab155910;Zm00032ab155910;Zm00032ab416180;Zm00032ab446960;Zm00032ab103270;Zm00032ab103270;Zm00032ab103270;Zm00032ab207890
IPR007275	YTH domain	Zm00032ab004860;Zm00032ab004860;Zm00032ab004860;Zm00032ab407500;Zm00032ab004860;Zm00032ab004860;Zm00032ab004860;Zm00032ab004860;Zm00032ab041020;Zm00032ab041020;Zm00032ab353350;Zm00032ab041020;Zm00032ab179610;Zm00032ab285470;Zm00032ab179610;Zm00032ab407930;Zm00032ab059430;Zm00032ab176260;Zm00032ab269250;Zm00032ab269250;Zm00032ab269250;Zm00032ab176260;Zm00032ab059430;Zm00032ab269250;Zm00032ab059430;Zm00032ab421120;Zm00032ab421120;Zm00032ab059430;Zm00032ab421120;Zm00032ab420370;Zm00032ab120150;Zm00032ab420370;Zm00032ab420370;Zm00032ab120150;Zm00032ab120150;Zm00032ab376570;Zm00032ab376570;Zm00032ab376570;Zm00032ab376570;Zm00032ab120150;Zm00032ab120150;Zm00032ab420370;Zm00032ab376570;Zm00032ab370190;Zm00032ab370190;Zm00032ab370190;Zm00032ab161190;Zm00032ab161190;Zm00032ab432610;Zm00032ab432610;Zm00032ab161190;Zm00032ab432610;Zm00032ab232100;Zm00032ab313790;Zm00032ab073930;Zm00032ab313790;Zm00032ab073930
IPR007276	Nucleolar protein 14	Zm00032ab052320;Zm00032ab052320;Zm00032ab052320
IPR007281	Mre11, DNA-binding	Zm00032ab177200;Zm00032ab071680;Zm00032ab071680;Zm00032ab071680
IPR007282	NOT2/NOT3/NOT5, C-terminal	Zm00032ab055190;Zm00032ab055190;Zm00032ab055190;Zm00032ab055190;Zm00032ab055190;Zm00032ab303800;Zm00032ab303800;Zm00032ab303800;Zm00032ab303800;Zm00032ab303800;Zm00032ab199230;Zm00032ab199230;Zm00032ab199230;Zm00032ab199230;Zm00032ab225670
IPR007287	Sof1-like protein	Zm00032ab067290
IPR007290	Arv1 protein	Zm00032ab062160;Zm00032ab062160
IPR007300	CidB/LrgB family	Zm00032ab025660;Zm00032ab025620
IPR007303	TIP41-like protein	Zm00032ab221800
IPR007304	TAP46-like protein	Zm00032ab202970;Zm00032ab096700;Zm00032ab096700
IPR007305	Vesicle transport protein, Got1/SFT2-like	Zm00032ab341400;Zm00032ab341400;Zm00032ab188530;Zm00032ab007690;Zm00032ab007690;Zm00032ab113570;Zm00032ab113570;Zm00032ab353660;Zm00032ab353660;Zm00032ab353660;Zm00032ab190240;Zm00032ab417660
IPR007308	Rtr1/RPAP2 domain	Zm00032ab370950;Zm00032ab370950;Zm00032ab370950;Zm00032ab102760;Zm00032ab370950;Zm00032ab435930
IPR007309	B-block binding subunit of TFIIIC	Zm00032ab263550;Zm00032ab256260;Zm00032ab263570
IPR007312	Phosphoesterase	Zm00032ab065690;Zm00032ab067220;Zm00032ab067220;Zm00032ab218680;Zm00032ab130460;Zm00032ab144640;Zm00032ab144640
IPR007314	Haem-binding uptake, Tiki superfamily, ChaN	Zm00032ab153770;Zm00032ab153090;Zm00032ab153090;Zm00032ab368100;Zm00032ab153090;Zm00032ab368100;Zm00032ab368100;Zm00032ab368100
IPR007315	GPI mannosyltransferase 2	Zm00032ab167660;Zm00032ab167660;Zm00032ab167660;Zm00032ab121590;Zm00032ab121590;Zm00032ab121590;Zm00032ab121590;Zm00032ab121590
IPR007317	Golgi to ER traffic protein 4	Zm00032ab351440;Zm00032ab126580;Zm00032ab351440;Zm00032ab351440;Zm00032ab351440;Zm00032ab126580;Zm00032ab126580;Zm00032ab351440
IPR007318	Phospholipid methyltransferase	Zm00032ab190660
IPR007319	Small-subunit processome, Utp21	Zm00032ab403450;Zm00032ab403450;Zm00032ab403450;Zm00032ab403450
IPR007320	Programmed cell death protein 2, C-terminal	Zm00032ab133500;Zm00032ab451530;Zm00032ab451530;Zm00032ab413490;Zm00032ab413490;Zm00032ab014650;Zm00032ab014650;Zm00032ab014650
IPR007325	Kynurenine formamidase/cyclase-like	Zm00032ab320460;Zm00032ab213800;Zm00032ab242610;Zm00032ab320460;Zm00032ab242610;Zm00032ab242610;Zm00032ab320460;Zm00032ab229120;Zm00032ab229120;Zm00032ab229120;Zm00032ab229120;Zm00032ab229120;Zm00032ab229120
IPR007330	MIT	Zm00032ab127930;Zm00032ab127930;Zm00032ab350830
IPR007342	Pseudouridine-5'-phosphate glycosidase	Zm00032ab259520;Zm00032ab259520;Zm00032ab259520;Zm00032ab259520;Zm00032ab259520
IPR007365	Transferrin receptor-like, dimerisation domain	Zm00032ab157990;Zm00032ab062520;Zm00032ab062520;Zm00032ab387120;Zm00032ab387120;Zm00032ab387120;Zm00032ab158000
IPR007369	Peptidase A22B, signal peptide peptidase	Zm00032ab216670;Zm00032ab216670;Zm00032ab181140;Zm00032ab181140;Zm00032ab181140;Zm00032ab181140;Zm00032ab181140;Zm00032ab181140;Zm00032ab181140;Zm00032ab040610;Zm00032ab040610;Zm00032ab040610;Zm00032ab040610;Zm00032ab040610;Zm00032ab040610;Zm00032ab040610;Zm00032ab236690;Zm00032ab147520;Zm00032ab147520;Zm00032ab147520;Zm00032ab197260;Zm00032ab197260;Zm00032ab237700;Zm00032ab237700;Zm00032ab197260;Zm00032ab197260;Zm00032ab237700;Zm00032ab237700;Zm00032ab237700
IPR007371	Thiamin pyrophosphokinase, catalytic domain	Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab146330;Zm00032ab146330;Zm00032ab146330;Zm00032ab146330;Zm00032ab297600;Zm00032ab297600;Zm00032ab297600;Zm00032ab297600
IPR007373	Thiamin pyrophosphokinase, thiamin-binding domain	Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab135400;Zm00032ab146330;Zm00032ab146330;Zm00032ab297600;Zm00032ab297600;Zm00032ab297600;Zm00032ab297600
IPR007374	ASCH domain	Zm00032ab066470;Zm00032ab217530;Zm00032ab217530;Zm00032ab217530;Zm00032ab217530;Zm00032ab217530;Zm00032ab217530
IPR007378	Tic22-like	Zm00032ab318280;Zm00032ab318280;Zm00032ab122510;Zm00032ab388980
IPR007379	Tim44-like domain	Zm00032ab115040;Zm00032ab115040;Zm00032ab115040;Zm00032ab115040;Zm00032ab344380
IPR007402	Protein of unknown function DUF455	Zm00032ab018110;Zm00032ab122960;Zm00032ab122960;Zm00032ab122960;Zm00032ab018120
IPR007434	Peptidogalycan biosysnthesis/recognition	Zm00032ab442390;Zm00032ab442390;Zm00032ab442390;Zm00032ab442390;Zm00032ab442390
IPR007452	Translocation and assembly module TamB	Zm00032ab125330;Zm00032ab125330;Zm00032ab125330
IPR007454	Uncharacterised protein family UPF0250	Zm00032ab440470;Zm00032ab440470;Zm00032ab440470;Zm00032ab088430;Zm00032ab088430;Zm00032ab088430
IPR007461	Ysc84 actin-binding domain	Zm00032ab342500;Zm00032ab342500;Zm00032ab317800;Zm00032ab317800;Zm00032ab317800;Zm00032ab212090;Zm00032ab400980;Zm00032ab400980;Zm00032ab400980;Zm00032ab400980;Zm00032ab247370
IPR007462	Protein of unknown function DUF502	Zm00032ab364410;Zm00032ab364410;Zm00032ab306090;Zm00032ab306090;Zm00032ab382690;Zm00032ab382690;Zm00032ab306090;Zm00032ab370040;Zm00032ab301720;Zm00032ab427060;Zm00032ab301720;Zm00032ab301720;Zm00032ab150540;Zm00032ab301720;Zm00032ab301720;Zm00032ab150540;Zm00032ab150540;Zm00032ab150540;Zm00032ab150540;Zm00032ab245770;Zm00032ab210910
IPR007466	Peptidyl-arginine deiminase, Porphyromonas-type	Zm00032ab444000;Zm00032ab444000;Zm00032ab444000
IPR007471	N-end aminoacyl transferase, N-terminal	Zm00032ab364020
IPR007472	N-end rule aminoacyl transferase, C-terminal	Zm00032ab364020
IPR007474	ApaG domain	Zm00032ab173750;Zm00032ab173750;Zm00032ab396470;Zm00032ab361390;Zm00032ab361390
IPR007482	Protein-tyrosine phosphatase-like, PTPLA	Zm00032ab367430;Zm00032ab367430;Zm00032ab351140;Zm00032ab351140;Zm00032ab351140;Zm00032ab351140;Zm00032ab351140;Zm00032ab127530;Zm00032ab395980;Zm00032ab395980;Zm00032ab127530
IPR007484	Peptidase M28	Zm00032ab157990;Zm00032ab157990;Zm00032ab062520;Zm00032ab062520;Zm00032ab062520;Zm00032ab062520;Zm00032ab387120;Zm00032ab387120;Zm00032ab387120;Zm00032ab387120;Zm00032ab158000;Zm00032ab394900;Zm00032ab394900;Zm00032ab394900;Zm00032ab394900;Zm00032ab318510;Zm00032ab406550;Zm00032ab318510
IPR007493	Protein of unknown function DUF538	Zm00032ab147610;Zm00032ab007610;Zm00032ab172230;Zm00032ab147610;Zm00032ab373730;Zm00032ab373730;Zm00032ab373730;Zm00032ab119290;Zm00032ab055860;Zm00032ab297820;Zm00032ab388360;Zm00032ab070410;Zm00032ab151180;Zm00032ab369070;Zm00032ab140720;Zm00032ab110060;Zm00032ab070400;Zm00032ab045340;Zm00032ab417620;Zm00032ab417620;Zm00032ab417620;Zm00032ab084960;Zm00032ab224520;Zm00032ab172950;Zm00032ab070370;Zm00032ab311570;Zm00032ab287400;Zm00032ab014400;Zm00032ab311570;Zm00032ab298530;Zm00032ab298530;Zm00032ab298530;Zm00032ab070360;Zm00032ab409800;Zm00032ab055910;Zm00032ab164660;Zm00032ab142490;Zm00032ab311560;Zm00032ab289610;Zm00032ab309320;Zm00032ab437600;Zm00032ab172920;Zm00032ab338700;Zm00032ab338700;Zm00032ab362160;Zm00032ab362160;Zm00032ab362160;Zm00032ab362160;Zm00032ab162740;Zm00032ab169900;Zm00032ab300800;Zm00032ab070390;Zm00032ab205560
IPR007502	Helicase-associated domain	Zm00032ab386200;Zm00032ab386200;Zm00032ab386200;Zm00032ab181510;Zm00032ab129470;Zm00032ab181510;Zm00032ab262550;Zm00032ab262550;Zm00032ab262550;Zm00032ab262550;Zm00032ab059500;Zm00032ab059500;Zm00032ab037380;Zm00032ab059500;Zm00032ab037380;Zm00032ab391020;Zm00032ab342770;Zm00032ab391020;Zm00032ab123090;Zm00032ab123090;Zm00032ab109160;Zm00032ab109160;Zm00032ab123090;Zm00032ab412650;Zm00032ab123090;Zm00032ab123090;Zm00032ab109160;Zm00032ab109160;Zm00032ab109160;Zm00032ab244790;Zm00032ab085540;Zm00032ab244790;Zm00032ab085540;Zm00032ab048190;Zm00032ab048190;Zm00032ab379980;Zm00032ab379980;Zm00032ab015530;Zm00032ab015530;Zm00032ab015530;Zm00032ab015530;Zm00032ab015530
IPR007504	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1	Zm00032ab451700;Zm00032ab207190;Zm00032ab332720;Zm00032ab285800;Zm00032ab117520;Zm00032ab117520;Zm00032ab117520;Zm00032ab117520;Zm00032ab117520;Zm00032ab318790;Zm00032ab304730;Zm00032ab304730
IPR007507	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal	Zm00032ab151340;Zm00032ab151340;Zm00032ab151340;Zm00032ab151340;Zm00032ab151340;Zm00032ab151340
IPR007508	D-aminoacyl-tRNA deacylase DtdA	Zm00032ab288460;Zm00032ab288460
IPR007512	MICOS complex subunit Mic10	Zm00032ab066420;Zm00032ab066420;Zm00032ab218260;Zm00032ab218260
IPR007513	Uncharacterised protein family SERF, N-terminal	Zm00032ab372310;Zm00032ab372310;Zm00032ab020940;Zm00032ab300140
IPR007516	Coenzyme F420 hydrogenase/dehydrogenase beta subunit, N-terminal	Zm00032ab039770;Zm00032ab039770;Zm00032ab039770;Zm00032ab039770;Zm00032ab039770
IPR007523	NDUFAF3/Mth938 domain-containing protein	Zm00032ab024940;Zm00032ab024940;Zm00032ab407350
IPR007524	Pectate lyase, N-terminal	Zm00032ab288930;Zm00032ab401830;Zm00032ab401830;Zm00032ab281880;Zm00032ab281880;Zm00032ab393200;Zm00032ab212720;Zm00032ab212720
IPR007525	Coenzyme F420 hydrogenase/dehydrogenase beta subunit, C-terminal	Zm00032ab039770;Zm00032ab039770;Zm00032ab039770;Zm00032ab039770;Zm00032ab039770
IPR007526	SWIRM domain	Zm00032ab057750;Zm00032ab057750;Zm00032ab142860;Zm00032ab057750;Zm00032ab142860;Zm00032ab142860;Zm00032ab142860;Zm00032ab092910;Zm00032ab057750;Zm00032ab082420;Zm00032ab142860;Zm00032ab223270;Zm00032ab223270;Zm00032ab208220;Zm00032ab213510;Zm00032ab208220;Zm00032ab208220;Zm00032ab264180;Zm00032ab022220;Zm00032ab435200;Zm00032ab435200
IPR007527	Zinc finger, SWIM-type	Zm00032ab337650;Zm00032ab337650;Zm00032ab400880
IPR007528	RINT-1/Tip20	Zm00032ab263720;Zm00032ab263720;Zm00032ab114910
IPR007529	Zinc finger, HIT-type	Zm00032ab152890;Zm00032ab201480;Zm00032ab152890;Zm00032ab152890;Zm00032ab152890;Zm00032ab201480;Zm00032ab201480;Zm00032ab064510;Zm00032ab064510;Zm00032ab064510;Zm00032ab021630;Zm00032ab144280;Zm00032ab219470;Zm00032ab219470;Zm00032ab219470;Zm00032ab243660;Zm00032ab243660;Zm00032ab046350;Zm00032ab046350;Zm00032ab046350;Zm00032ab046350
IPR007533	Cytochrome c oxidase assembly protein CtaG/Cox11	Zm00032ab057540;Zm00032ab057540
IPR007541	Uncharacterised protein family, basic secretory protein	Zm00032ab309880;Zm00032ab046960;Zm00032ab228470;Zm00032ab228470;Zm00032ab360220;Zm00032ab228430;Zm00032ab228440
IPR007545	LOR/SDH bifunctional enzyme, conserved domain	Zm00032ab199060;Zm00032ab199060
IPR007570	Uncharacterised protein family Ycf23	Zm00032ab308830;Zm00032ab308830;Zm00032ab308830;Zm00032ab092600;Zm00032ab092600
IPR007572	Uncharacterised protein family Ycf20	Zm00032ab081840;Zm00032ab217860;Zm00032ab217860;Zm00032ab220880;Zm00032ab220880;Zm00032ab220880
IPR007573	QWRF family	Zm00032ab053890;Zm00032ab053890;Zm00032ab147620;Zm00032ab198630;Zm00032ab060570;Zm00032ab198630;Zm00032ab046240;Zm00032ab198630;Zm00032ab060570;Zm00032ab198630;Zm00032ab198630;Zm00032ab198630;Zm00032ab024180;Zm00032ab327790;Zm00032ab327790;Zm00032ab417810;Zm00032ab417810;Zm00032ab121090;Zm00032ab182070;Zm00032ab266660;Zm00032ab182070;Zm00032ab266660;Zm00032ab266660;Zm00032ab182070;Zm00032ab182070;Zm00032ab051400;Zm00032ab148460;Zm00032ab450200;Zm00032ab450200;Zm00032ab007960;Zm00032ab007960
IPR007577	Glycosyltransferase, DXD sugar-binding motif	Zm00032ab339630;Zm00032ab339630;Zm00032ab446590;Zm00032ab446590
IPR007581	Endonuclease V	Zm00032ab286000;Zm00032ab286110;Zm00032ab286110
IPR007582	TFIID subunit TAF5, NTD2 domain	Zm00032ab238500;Zm00032ab238500;Zm00032ab405360;Zm00032ab405360;Zm00032ab322530
IPR007587	SIT4 phosphatase-associated protein family	Zm00032ab450750;Zm00032ab450750;Zm00032ab450750;Zm00032ab450750;Zm00032ab072940;Zm00032ab072940;Zm00032ab165400;Zm00032ab165400;Zm00032ab373360;Zm00032ab373360;Zm00032ab373360;Zm00032ab373360;Zm00032ab373360;Zm00032ab373360;Zm00032ab310090;Zm00032ab310090;Zm00032ab403420
